"n","alpha","se_alpha","t_alpha","p_alpha","beta","se_beta","t_beta","p_beta","r2","adj_r2","jb_stat","jb_p","code","track"
485,-0.000818242619517561,0.000487670128134017,-1.67786085780653,0.0940211628323558,0.812221878796514,0.0418026099153509,19.4299322564127,1.46451919205074e-62,0.438712955784966,0.437550870807295,418.033297015219,0,"600519","canonical"
485,0.000678963458875373,0.00052734775354348,1.28750611776218,0.198534515088243,0.620352900262158,0.0452037374433085,13.7234869360119,1.99992993527216e-36,0.280537061137032,0.279047489835038,51.1331428752988,7.88091814030167e-12,"600036","canonical"
485,0.000783318579005656,0.00082128449338134,0.953772517706535,0.340675878020867,1.61255772842624,0.0703997094054363,22.9057441010078,3.73394805244325e-79,0.520677892607552,0.51968550729204,979.420733589262,0,"300750","canonical"
485,0.000589767420531356,0.000612125860640643,0.963474112846848,0.335791764070038,0.562089538446371,0.052470834474461,10.7124185097524,3.60695433504983e-24,0.191977876496613,0.190304952845467,17.4912577555292,0.000159155494982799,"000333","canonical"
485,-2.19200399012214e-05,0.000765982903912383,-0.0286168787700891,0.977181970357504,0.982952209178121,0.0656593108472651,14.9704923261324,6.73956558549336e-42,0.316943407350605,0.315529211506611,314.529864583886,0,"600276","canonical"
485,0.00036666085473677,0.000427745404857783,0.85719414065635,0.391762709768416,0.111283579781266,0.0366659208157197,3.03506845881682,0.00253456210177214,0.0187147962194009,0.0166831498347619,141.386395811013,0,"600900","canonical"
