date,code,close,stock
2024-07-18,600519,12338.03,贵州茅台
2024-07-19,600519,12569.63,贵州茅台
2024-07-22,600519,12350.31,贵州茅台
2024-07-23,600519,11987.79,贵州茅台
2024-07-24,600519,11864.37,贵州茅台
2024-07-25,600519,11785.85,贵州茅台
2024-07-26,600519,11717.47,贵州茅台
2024-07-29,600519,11518.33,贵州茅台
2024-07-30,600519,11369.78,贵州茅台
2024-07-31,600519,11709.97,贵州茅台
2024-08-01,600519,11420.62,贵州茅台
2024-08-02,600519,11414.77,贵州茅台
2024-08-05,600519,11617.12,贵州茅台
2024-08-06,600519,11573.37,贵州茅台
2024-08-07,600519,11662.35,贵州茅台
2024-08-08,600519,11787.5,贵州茅台
2024-08-09,600519,11837.84,贵州茅台
2024-08-12,600519,11832.07,贵州茅台
2024-08-13,600519,11724.23,贵州茅台
2024-08-14,600519,11644.22,贵州茅台
2024-08-15,600519,11756.19,贵州茅台
2024-08-16,600519,11791.7,贵州茅台
2024-08-19,600519,11744.25,贵州茅台
2024-08-20,600519,11721.84,贵州茅台
2024-08-21,600519,11679.49,贵州茅台
2024-08-22,600519,11617.45,贵州茅台
2024-08-23,600519,11658.15,贵州茅台
2024-08-26,600519,11633.51,贵州茅台
2024-08-27,600519,11568.18,贵州茅台
2024-08-28,600519,11444.02,贵州茅台
2024-08-29,600519,11644.22,贵州茅台
2024-08-30,600519,11890.49,贵州茅台
2024-09-02,600519,11493.45,贵州茅台
2024-09-03,600519,11617.04,贵州茅台
2024-09-04,600519,11534.65,贵州茅台
2024-09-05,600519,11574.85,贵州茅台
2024-09-06,600519,11518.17,贵州茅台
2024-09-09,600519,11328.67,贵州茅台
2024-09-10,600519,11353.39,贵州茅台
2024-09-11,600519,11369.86,贵州茅台
2024-09-12,600519,10999.6,贵州茅台
2024-09-13,600519,10744.77,贵州茅台
2024-09-18,600519,10438.03,贵州茅台
2024-09-19,600519,10389.42,贵州茅台
2024-09-20,600519,10413.48,贵州茅台
2024-09-23,600519,10393.87,贵州茅台
2024-09-24,600519,11308.9,贵州茅台
2024-09-25,600519,11526.41,贵州茅台
2024-09-26,600519,12597.48,贵州茅台
2024-09-27,600519,13423.03,贵州茅台
2024-09-30,600519,14401.83,贵州茅台
2024-10-08,600519,14195.85,贵州茅台
2024-10-09,600519,13142.49,贵州茅台
2024-10-10,600519,13512.01,贵州茅台
2024-10-11,600519,13223.56,贵州茅台
2024-10-14,600519,13198.85,贵州茅台
2024-10-15,600519,12805.52,贵州茅台
2024-10-16,600519,12543.93,贵州茅台
2024-10-17,600519,12314.06,贵州茅台
2024-10-18,600519,12696.35,贵州茅台
2024-10-21,600519,12595.83,贵州茅台
2024-10-22,600519,12712.83,贵州茅台
2024-10-23,600519,12914.68,贵州茅台
2024-10-24,600519,12788.63,贵州茅台
2024-10-25,600519,12843.42,贵州茅台
2024-10-28,600519,12894.09,贵州茅台
2024-10-29,600519,12619.07,贵州茅台
2024-10-30,600519,12622.2,贵州茅台
2024-10-31,600519,12587.51,贵州茅台
2024-11-01,600519,12636.62,贵州茅台
2024-11-04,600519,12755.67,贵州茅台
2024-11-05,600519,12992.87,贵州茅台
2024-11-06,600519,12943.52,贵州茅台
2024-11-07,600519,13587.32,贵州茅台
2024-11-08,600519,13264.59,贵州茅台
2024-11-11,600519,13166.06,贵州茅台
2024-11-12,600519,12994.6,贵州茅台
2024-11-13,600519,13005.31,贵州茅台
2024-11-14,600519,12966.59,贵州茅台
2024-11-15,600519,12844.65,贵州茅台
2024-11-18,600519,12844.65,贵州茅台
2024-11-19,600519,12703.93,贵州茅台
2024-11-20,600519,12727.74,贵州茅台
2024-11-21,600519,12730.38,贵州茅台
2024-11-22,600519,12422.98,贵州茅台
2024-11-25,600519,12346.77,贵州茅台
2024-11-26,600519,12432.7,贵州茅台
2024-11-27,600519,12515.5,贵州茅台
2024-11-28,600519,12506.85,贵州茅台
2024-11-29,600519,12570.62,贵州茅台
2024-12-02,600519,12564.52,贵州茅台
2024-12-03,600519,12578.86,贵州茅台
2024-12-04,600519,12523.33,贵州茅台
2024-12-05,600519,12449.18,贵州茅台
2024-12-06,600519,12531.65,贵州茅台
2024-12-09,600519,12513.44,贵州茅台
2024-12-10,600519,12742.4,贵州茅台
2024-12-11,600519,12651.86,贵州茅台
2024-12-12,600519,12900.68,贵州茅台
2024-12-13,600519,12515.09,贵州茅台
2024-12-16,600519,12582.65,贵州茅台
2024-12-17,600519,12836.41,贵州茅台
2024-12-18,600519,12947.64,贵州茅台
2024-12-19,600519,12778.82,贵州茅台
2024-12-20,600519,12735.91,贵州茅台
2024-12-23,600519,12773.15,贵州茅台
2024-12-24,600519,12876.66,贵州茅台
2024-12-25,600519,12802.85,贵州茅台
2024-12-26,600519,12784.36,贵州茅台
2024-12-27,600519,12794.24,贵州茅台
2024-12-30,600519,12761.01,贵州茅台
2024-12-31,600519,12752.65,贵州茅台
2025-01-02,600519,12451.4,贵州茅台
2025-01-03,600519,12342.62,贵州茅台
2025-01-06,600519,12049.74,贵州茅台
2025-01-07,600519,12051.42,贵州茅台
2025-01-08,600519,12070.66,贵州茅台
2025-01-09,600519,12083.22,贵州茅台
2025-01-10,600519,12016.27,贵州茅台
2025-01-13,600519,12083.05,贵州茅台
2025-01-14,600519,12321.7,贵州茅台
2025-01-15,600519,12311.41,贵州茅台
2025-01-16,600519,12103.13,贵州茅台
2025-01-17,600519,12173.17,贵州茅台
2025-01-20,600519,12340.95,贵州茅台
2025-01-21,600519,12285.3,贵州茅台
2025-01-22,600519,12058.11,贵州茅台
2025-01-23,600519,12074.85,贵州茅台
2025-01-24,600519,12016.27,贵州茅台
2025-01-27,600519,12007.82,贵州茅台
2025-02-05,600519,11746.83,贵州茅台
2025-02-06,600519,11822.47,贵州茅台
2025-02-07,600519,12016.27,贵州茅台
2025-02-10,600519,11978.7,贵州茅台
2025-02-11,600519,11865.65,贵州茅台
2025-02-12,600519,12074.85,贵州茅台
2025-02-13,600519,12259.44,贵州茅台
2025-02-14,600519,12342.62,贵州茅台
2025-02-17,600519,12314.34,贵州茅台
2025-02-18,600519,12342.62,贵州茅台
2025-02-19,600519,12476.51,贵州茅台
2025-02-20,600519,12334.25,贵州茅台
2025-02-21,600519,12453.16,贵州茅台
2025-02-24,600519,12376.68,贵州茅台
2025-02-25,600519,12166.9,贵州茅台
2025-02-26,600519,12217.19,贵州茅台
2025-02-27,600519,12430.99,贵州茅台
2025-02-28,600519,12558.43,贵州茅台
2025-03-03,600519,12443.2,贵州茅台
2025-03-04,600519,12301.7,贵州茅台
2025-03-05,600519,12270.41,贵州茅台
2025-03-06,600519,12601.86,贵州茅台
2025-03-07,600519,12727.54,贵州茅台
2025-03-10,600519,12743.44,贵州茅台
2025-03-11,600519,12959.17,贵州茅台
2025-03-12,600519,12908.12,贵州茅台
2025-03-13,600519,12867.87,贵州茅台
2025-03-14,600519,13622.99,贵州茅台
2025-03-17,600519,13705.41,贵州茅台
2025-03-18,600519,13589.43,贵州茅台
2025-03-19,600519,13687.42,贵州茅台
2025-03-20,600519,13422.08,贵州茅台
2025-03-21,600519,13168.95,贵州茅台
2025-03-24,600519,13246.35,贵州茅台
2025-03-25,600519,13183.59,贵州茅台
2025-03-26,600519,13187.78,贵州茅台
2025-03-27,600519,13296.56,贵州茅台
2025-03-28,600519,13264.84,贵州茅台
2025-03-31,600519,13062.26,贵州茅台
2025-04-01,600519,13020.59,贵州茅台
2025-04-02,600519,12962.01,贵州茅台
2025-04-03,600519,13128.2,贵州茅台
2025-04-07,600519,12551.82,贵州茅台
2025-04-08,600519,12928.37,贵州茅台
2025-04-09,600519,12895.24,贵州茅台
2025-04-10,600519,12961.84,贵州茅台
2025-04-11,600519,13129.03,贵州茅台
2025-04-14,600519,12986.86,贵州茅台
2025-04-15,600519,13037.15,贵州茅台
2025-04-16,600519,13046.94,贵州茅台
2025-04-17,600519,13137.57,贵州茅台
2025-04-18,600519,13103.6,贵州茅台
2025-04-21,600519,12978.58,贵州茅台
2025-04-22,600519,12960.17,贵州茅台
2025-04-23,600519,12986.95,贵州茅台
2025-04-24,600519,12989.04,贵州茅台
2025-04-25,600519,12970.21,贵州茅台
2025-04-28,600519,12970.21,贵州茅台
2025-04-29,600519,12920.0,贵州茅台
2025-04-30,600519,12945.11,贵州茅台
2025-05-06,600519,12971.89,贵州茅台
2025-05-07,600519,13012.05,贵州茅台
2025-05-08,600519,13206.1,贵州茅台
2025-05-09,600519,13314.8,贵州茅台
2025-05-12,600519,13426.26,贵州茅台
2025-05-13,600519,13307.44,贵州茅台
2025-05-14,600519,13681.4,贵州茅台
2025-05-15,600519,13656.46,贵州茅台
2025-05-16,600519,13506.84,贵州茅台
2025-05-19,600519,13212.71,贵州茅台
2025-05-20,600519,13271.46,贵州茅台
2025-05-21,600519,13229.36,贵州茅台
2025-05-22,600519,13221.25,贵州茅台
2025-05-23,600519,13159.33,贵州茅台
2025-05-26,600519,12974.4,贵州茅台
2025-05-27,600519,12919.17,贵州茅台
2025-05-28,600519,12861.43,贵州茅台
2025-05-29,600519,12886.53,贵州茅台
2025-05-30,600519,12735.91,贵州茅台
2025-06-03,600519,12627.13,贵州茅台
2025-06-04,600519,12635.16,贵州茅台
2025-06-05,600519,12668.97,贵州茅台
2025-06-06,600519,12605.29,贵州茅台
2025-06-09,600519,12435.59,贵州茅台
2025-06-10,600519,12342.7,贵州茅台
2025-06-11,600519,12384.46,贵州茅台
2025-06-12,600519,12208.73,贵州茅台
2025-06-13,600519,11940.54,贵州茅台
2025-06-16,600519,11901.55,贵州茅台
2025-06-17,600519,11940.96,贵州茅台
2025-06-18,600519,11924.23,贵州茅台
2025-06-19,600519,11932.59,贵州茅台
2025-06-20,600519,11954.85,贵州茅台
2025-06-23,600519,11882.39,贵州茅台
2025-06-24,600519,12026.31,贵州茅台
2025-06-25,600519,12015.1,贵州茅台
2025-06-26,600519,12115.27,贵州茅台
2025-06-27,600519,11970.99,贵州茅台
2025-06-30,600519,12025.85,贵州茅台
2025-07-01,600519,11988.14,贵州茅台
2025-07-02,600519,12026.53,贵州茅台
2025-07-03,600519,12077.73,贵州茅台
2025-07-04,600519,12134.21,贵州茅台
2025-07-07,600519,12035.92,贵州茅台
2025-07-08,600519,12082.08,贵州茅台
2025-07-09,600519,12105.71,贵州茅台
2025-07-10,600519,12170.72,贵州茅台
2025-07-11,600519,12174.99,贵州茅台
2025-07-14,600519,12145.98,贵州茅台
2025-07-15,600519,12038.48,贵州茅台
2025-07-16,600519,12038.74,贵州茅台
2025-07-17,600519,12084.12,贵州茅台
2025-07-18,600519,12260.31,贵州茅台
2025-07-21,600519,12311.5,贵州茅台
2025-07-22,600519,12499.03,贵州茅台
2025-07-23,600519,12588.79,贵州茅台
2025-07-24,600519,12725.3,贵州茅台
2025-07-25,600519,12413.88,贵州茅台
2025-07-28,600519,12274.47,贵州茅台
2025-07-29,600519,12277.37,贵州茅台
2025-07-30,600519,12366.44,贵州茅台
2025-07-31,600519,12129.51,贵州茅台
2025-08-01,600519,12089.67,贵州茅台
2025-08-04,600519,12106.73,贵州茅台
2025-08-05,600519,12181.3,贵州茅台
2025-08-06,600519,12148.37,贵州茅台
2025-08-07,600519,12135.32,贵州茅台
2025-08-08,600519,12123.54,贵州茅台
2025-08-11,600519,12328.56,贵州茅台
2025-08-12,600519,12260.65,贵州茅台
2025-08-13,600519,12115.69,贵州茅台
2025-08-14,600519,12174.9,贵州茅台
2025-08-15,600519,12133.01,贵州茅台
2025-08-18,600519,12187.79,贵州茅台
2025-08-19,600519,12268.84,贵州茅台
2025-08-20,600519,12371.22,贵州茅台
2025-08-21,600519,12356.29,贵州茅台
2025-08-22,600519,12490.24,贵州茅台
2025-08-25,600519,12715.31,贵州茅台
2025-08-26,600519,12640.92,贵州茅台
2025-08-27,600519,12354.16,贵州茅台
2025-08-28,600519,12337.95,贵州茅台
2025-08-29,600519,12627.18,贵州茅台
2025-09-01,600519,12593.9,贵州茅台
2025-09-02,600519,12723.59,贵州茅台
2025-09-03,600519,12631.87,贵州茅台
2025-09-04,600519,12564.55,贵州茅台
2025-09-05,600519,12652.77,贵州茅台
2025-09-08,600519,12808.31,贵州茅台
2025-09-09,600519,12840.48,贵州茅台
2025-09-10,600519,12985.6,贵州茅台
2025-09-11,600519,12998.32,贵州茅台
2025-09-12,600519,12934.33,贵州茅台
2025-09-15,600519,12926.65,贵州茅台
2025-09-16,600519,12797.65,贵州茅台
2025-09-17,600519,12738.09,贵州茅台
2025-09-18,600519,12524.45,贵州茅台
2025-09-19,600519,12524.54,贵州茅台
2025-09-22,600519,12399.8,贵州茅台
2025-09-23,600519,12349.21,贵州茅台
2025-09-24,600519,12302.97,贵州茅台
2025-09-25,600519,12277.37,贵州茅台
2025-09-26,600519,12243.24,贵州茅台
2025-09-29,600519,12463.88,贵州茅台
2025-09-30,600519,12319.95,贵州茅台
2025-10-09,600519,12258.43,贵州茅台
2025-10-10,600519,12200.58,贵州茅台
2025-10-13,600519,12108.44,贵州茅台
2025-10-14,600519,12379.92,贵州茅台
2025-10-15,600519,12473.61,贵州茅台
2025-10-16,600519,12669.07,贵州茅台
2025-10-17,600519,12413.88,贵州茅台
2025-10-20,600519,12438.88,贵州茅台
2025-10-21,600519,12475.82,贵州茅台
2025-10-22,600519,12445.45,贵州茅台
2025-10-23,600519,12524.63,贵州茅台
2025-10-24,600519,12371.22,贵州茅台
2025-10-27,600519,12289.4,贵州茅台
2025-10-28,600519,12328.56,贵州茅台
2025-10-29,600519,12216.8,贵州茅台
2025-10-30,600519,12172.77,贵州茅台
2025-10-31,600519,12200.67,贵州茅台
2025-11-03,600519,12243.24,贵州茅台
2025-11-04,600519,12192.05,贵州茅台
2025-11-05,600519,12115.95,贵州茅台
2025-11-06,600519,12244.35,贵州茅台
2025-11-07,600519,12229.0,贵州茅台
2025-11-10,600519,12476.16,贵州茅台
2025-11-11,600519,12447.92,贵州茅台
2025-11-12,600519,12500.48,贵州茅台
2025-11-13,600519,12545.1,贵州茅台
2025-11-14,600519,12427.53,贵州茅台
2025-11-17,600519,12550.39,贵州茅台
2025-11-18,600519,12593.05,贵州茅台
2025-11-19,600519,12550.48,贵州茅台
2025-11-20,600519,12517.2,贵州茅台
2025-11-21,600519,12512.85,贵州茅台
2025-11-24,600519,12388.29,贵州茅台
2025-11-25,600519,12325.58,贵州茅台
2025-11-26,600519,12363.97,贵州茅台
2025-11-27,600519,12348.19,贵州茅台
2025-11-28,600519,12375.49,贵州茅台
2025-12-01,600519,12354.16,贵州茅台
2025-12-02,600519,12252.03,贵州茅台
2025-12-03,600519,12192.91,贵州茅台
2025-12-04,600519,12149.22,贵州茅台
2025-12-05,600519,12200.67,贵州茅台
2025-12-08,600519,12100.08,贵州茅台
2025-12-09,600519,11953.25,贵州茅台
2025-12-10,600519,11968.52,贵州茅台
2025-12-11,600519,12046.93,贵州茅台
2025-12-12,600519,12120.81,贵州茅台
2025-12-15,600519,12166.46,贵州茅台
2025-12-16,600519,12132.33,贵州茅台
2025-12-17,600519,12227.03,贵州茅台
2025-12-18,600519,12209.12,贵州茅台
2025-12-19,600519,12234.78,贵州茅台
2025-12-22,600519,12219.68,贵州茅台
2025-12-23,600519,12216.21,贵州茅台
2025-12-24,600519,12155.81,贵州茅台
2025-12-25,600519,12270.96,贵州茅台
2025-12-26,600519,12270.61,贵州茅台
2025-12-29,600519,12165.36,贵州茅台
2025-12-30,600519,12058.8,贵州茅台
2025-12-31,600519,11949.99,贵州茅台
