date,code,close,stock
2024-03-26,600036,187.36,招商银行
2024-03-27,600036,186.78,招商银行
2024-03-28,600036,186.08,招商银行
2024-03-29,600036,186.2,招商银行
2024-04-01,600036,188.74,招商银行
2024-04-02,600036,188.22,招商银行
2024-04-03,600036,186.37,招商银行
2024-04-08,600036,187.36,招商银行
2024-04-09,600036,186.84,招商银行
2024-04-10,600036,187.88,招商银行
2024-04-11,600036,186.78,招商银行
2024-04-12,600036,185.74,招商银行
2024-04-15,600036,189.84,招商银行
2024-04-16,600036,189.38,招商银行
2024-04-17,600036,192.56,招商银行
2024-04-18,600036,194.59,招商银行
2024-04-19,600036,194.41,招商银行
2024-04-22,600036,192.79,招商银行
2024-04-23,600036,193.02,招商银行
2024-04-24,600036,193.49,招商银行
2024-04-25,600036,198.92,招商银行
2024-04-26,600036,199.39,招商银行
2024-04-29,600036,201.7,招商银行
2024-04-30,600036,198.4,招商银行
2024-05-06,600036,201.7,招商银行
2024-05-07,600036,201.64,招商银行
2024-05-08,600036,199.91,招商银行
2024-05-09,600036,201.47,招商银行
2024-05-10,600036,205.98,招商银行
2024-05-13,600036,207.65,招商银行
2024-05-14,600036,204.36,招商银行
2024-05-15,600036,202.68,招商银行
2024-05-16,600036,209.62,招商银行
2024-05-17,600036,213.09,招商银行
2024-05-20,600036,210.37,招商银行
2024-05-21,600036,209.56,招商银行
2024-05-22,600036,208.52,招商银行
2024-05-23,600036,205.28,招商银行
2024-05-24,600036,200.89,招商银行
2024-05-27,600036,203.2,招商银行
2024-05-28,600036,201.41,招商银行
2024-05-29,600036,199.91,招商银行
2024-05-30,600036,198.58,招商银行
2024-05-31,600036,198.23,招商银行
2024-06-03,600036,197.48,招商银行
2024-06-04,600036,199.73,招商银行
2024-06-05,600036,196.55,招商银行
2024-06-06,600036,196.61,招商银行
2024-06-07,600036,196.55,招商银行
2024-06-11,600036,192.91,招商银行
2024-06-12,600036,191.35,招商银行
2024-06-13,600036,189.79,招商银行
2024-06-14,600036,195.51,招商银行
2024-06-17,600036,195.05,招商银行
2024-06-18,600036,194.93,招商银行
2024-06-19,600036,197.48,招商银行
2024-06-20,600036,196.67,招商银行
2024-06-21,600036,194.87,招商银行
2024-06-24,600036,197.01,招商银行
2024-06-25,600036,198.34,招商银行
2024-06-26,600036,196.96,招商银行
2024-06-27,600036,198.11,招商银行
2024-06-28,600036,197.71,招商银行
2024-07-01,600036,198.69,招商银行
2024-07-02,600036,202.85,招商银行
2024-07-03,600036,199.27,招商银行
2024-07-04,600036,200.72,招商银行
2024-07-05,600036,195.92,招商银行
2024-07-08,600036,196.55,招商银行
2024-07-09,600036,199.33,招商银行
2024-07-10,600036,200.54,招商银行
2024-07-11,600036,201.72,招商银行
2024-07-12,600036,208.46,招商银行
2024-07-15,600036,207.11,招商银行
2024-07-16,600036,207.18,招商银行
2024-07-17,600036,208.89,招商银行
2024-07-18,600036,209.01,招商银行
2024-07-19,600036,210.0,招商银行
2024-07-22,600036,204.42,招商银行
2024-07-23,600036,204.42,招商银行
2024-07-24,600036,203.44,招商银行
2024-07-25,600036,201.29,招商银行
2024-07-26,600036,198.47,招商银行
2024-07-29,600036,198.96,招商银行
2024-07-30,600036,198.78,招商银行
2024-07-31,600036,200.68,招商银行
2024-08-01,600036,200.55,招商银行
2024-08-02,600036,197.92,招商银行
2024-08-05,600036,196.81,招商银行
2024-08-06,600036,194.36,招商银行
2024-08-07,600036,193.63,招商银行
2024-08-08,600036,195.77,招商银行
2024-08-09,600036,198.22,招商银行
2024-08-12,600036,196.94,招商银行
2024-08-13,600036,195.83,招商银行
2024-08-14,600036,195.34,招商银行
2024-08-15,600036,200.86,招商银行
2024-08-16,600036,203.25,招商银行
2024-08-19,600036,204.91,招商银行
2024-08-20,600036,205.27,招商银行
2024-08-21,600036,203.8,招商银行
2024-08-22,600036,204.17,招商银行
2024-08-23,600036,206.62,招商银行
2024-08-26,600036,207.05,招商银行
2024-08-27,600036,206.62,招商银行
2024-08-28,600036,206.5,招商银行
2024-08-29,600036,201.9,招商银行
2024-08-30,600036,197.12,招商银行
2024-09-02,600036,195.77,招商银行
2024-09-03,600036,193.87,招商银行
2024-09-04,600036,192.28,招商银行
2024-09-05,600036,191.3,招商银行
2024-09-06,600036,191.6,招商银行
2024-09-09,600036,185.41,招商银行
2024-09-10,600036,185.1,招商银行
2024-09-11,600036,184.43,招商银行
2024-09-12,600036,185.35,招商银行
2024-09-13,600036,187.62,招商银行
2024-09-18,600036,190.74,招商银行
2024-09-19,600036,188.97,招商银行
2024-09-20,600036,189.7,招商银行
2024-09-23,600036,192.46,招商银行
2024-09-24,600036,203.13,招商银行
2024-09-25,600036,209.38,招商银行
2024-09-26,600036,216.92,招商银行
2024-09-27,600036,218.46,招商银行
2024-09-30,600036,230.6,招商银行
2024-10-08,600036,245.25,招商银行
2024-10-09,600036,226.92,招商银行
2024-10-10,600036,237.46,招商银行
2024-10-11,600036,235.62,招商银行
2024-10-14,600036,241.14,招商银行
2024-10-15,600036,236.05,招商银行
2024-10-16,600036,242.19,招商银行
2024-10-17,600036,235.99,招商银行
2024-10-18,600036,239.43,招商银行
2024-10-21,600036,238.2,招商银行
2024-10-22,600036,240.16,招商银行
2024-10-23,600036,243.17,招商银行
2024-10-24,600036,241.02,招商银行
2024-10-25,600036,239.73,招商银行
2024-10-28,600036,236.18,招商银行
2024-10-29,600036,236.67,招商银行
2024-10-30,600036,232.25,招商银行
2024-10-31,600036,229.06,招商银行
2024-11-01,600036,233.05,招商银行
2024-11-04,600036,237.59,招商银行
2024-11-05,600036,239.61,招商银行
2024-11-06,600036,236.42,招商银行
2024-11-07,600036,242.61,招商银行
2024-11-08,600036,237.89,招商银行
2024-11-11,600036,235.01,招商银行
2024-11-12,600036,230.47,招商银行
2024-11-13,600036,231.88,招商银行
2024-11-14,600036,233.36,招商银行
2024-11-15,600036,231.88,招商银行
2024-11-18,600036,232.38,招商银行
2024-11-19,600036,231.27,招商银行
2024-11-20,600036,229.8,招商银行
2024-11-21,600036,229.49,招商银行
2024-11-22,600036,223.48,招商银行
2024-11-25,600036,222.07,招商银行
2024-11-26,600036,223.12,招商银行
2024-11-27,600036,224.4,招商银行
2024-11-28,600036,223.61,招商银行
2024-11-29,600036,222.81,招商银行
2024-12-02,600036,223.85,招商银行
2024-12-03,600036,227.59,招商银行
2024-12-04,600036,225.69,招商银行
2024-12-05,600036,226.31,招商银行
2024-12-06,600036,231.15,招商银行
2024-12-09,600036,231.15,招商银行
2024-12-10,600036,236.67,招商银行
2024-12-11,600036,234.83,招商银行
2024-12-12,600036,237.89,招商银行
2024-12-13,600036,228.7,招商银行
2024-12-16,600036,231.39,招商银行
2024-12-17,600036,232.07,招商银行
2024-12-18,600036,236.18,招商银行
2024-12-19,600036,233.11,招商银行
2024-12-20,600036,232.44,招商银行
2024-12-23,600036,235.13,招商银行
2024-12-24,600036,240.47,招商银行
2024-12-25,600036,241.57,招商银行
2024-12-26,600036,242.06,招商银行
2024-12-27,600036,241.2,招商银行
2024-12-30,600036,242.92,招商银行
2024-12-31,600036,240.96,招商银行
2025-01-02,600036,236.12,招商银行
2025-01-03,600036,237.03,招商银行
2025-01-06,600036,239.43,招商银行
2025-01-07,600036,238.51,招商银行
2025-01-08,600036,240.84,招商银行
2025-01-09,600036,239.12,招商银行
2025-01-10,600036,239.0,招商银行
2025-01-13,600036,239.55,招商银行
2025-01-14,600036,244.33,招商银行
2025-01-15,600036,249.17,招商银行
2025-01-16,600036,251.32,招商银行
2025-01-17,600036,249.6,招商银行
2025-01-20,600036,245.99,招商银行
2025-01-21,600036,246.11,招商银行
2025-01-22,600036,241.88,招商银行
2025-01-23,600036,244.21,招商银行
2025-01-24,600036,246.84,招商银行
2025-01-27,600036,249.24,招商银行
2025-02-05,600036,245.25,招商银行
2025-02-06,600036,246.48,招商银行
2025-02-07,600036,246.48,招商银行
2025-02-10,600036,248.93,招商银行
2025-02-11,600036,251.26,招商银行
2025-02-12,600036,255.18,招商银行
2025-02-13,600036,255.74,招商银行
2025-02-14,600036,257.7,招商银行
2025-02-17,600036,255.8,招商银行
2025-02-18,600036,257.82,招商银行
2025-02-19,600036,257.39,招商银行
2025-02-20,600036,256.59,招商银行
2025-02-21,600036,253.83,招商银行
2025-02-24,600036,253.04,招商银行
2025-02-25,600036,251.57,招商银行
2025-02-26,600036,254.33,招商银行
2025-02-27,600036,259.84,招商银行
2025-02-28,600036,257.82,招商银行
2025-03-03,600036,257.82,招商银行
2025-03-04,600036,256.29,招商银行
2025-03-05,600036,262.97,招商银行
2025-03-06,600036,263.4,招商银行
2025-03-07,600036,267.14,招商银行
2025-03-10,600036,264.07,招商银行
2025-03-11,600036,266.77,招商银行
2025-03-12,600036,266.96,招商银行
2025-03-13,600036,268.79,招商银行
2025-03-14,600036,276.89,招商银行
2025-03-17,600036,276.15,招商银行
2025-03-18,600036,276.77,招商银行
2025-03-19,600036,282.16,招商银行
2025-03-20,600036,277.38,招商银行
2025-03-21,600036,274.07,招商银行
2025-03-24,600036,276.21,招商银行
2025-03-25,600036,276.46,招商银行
2025-03-26,600036,261.56,招商银行
2025-03-27,600036,265.24,招商银行
2025-03-28,600036,264.99,招商银行
2025-03-31,600036,265.42,招商银行
2025-04-01,600036,262.85,招商银行
2025-04-02,600036,261.99,招商银行
2025-04-03,600036,261.5,招商银行
2025-04-07,600036,250.34,招商银行
2025-04-08,600036,252.3,招商银行
2025-04-09,600036,248.07,招商银行
2025-04-10,600036,252.0,招商银行
2025-04-11,600036,254.51,招商银行
2025-04-14,600036,254.33,招商银行
2025-04-15,600036,258.13,招商银行
2025-04-16,600036,259.05,招商银行
2025-04-17,600036,258.25,招商银行
2025-04-18,600036,262.11,招商银行
2025-04-21,600036,259.23,招商银行
2025-04-22,600036,257.57,招商银行
2025-04-23,600036,257.45,招商银行
2025-04-24,600036,258.8,招商银行
2025-04-25,600036,258.0,招商银行
2025-04-28,600036,259.66,招商银行
2025-04-29,600036,257.51,招商银行
2025-04-30,600036,249.79,招商银行
2025-05-06,600036,253.65,招商银行
2025-05-07,600036,257.64,招商银行
2025-05-08,600036,262.42,招商银行
2025-05-09,600036,266.59,招商银行
2025-05-12,600036,268.55,招商银行
2025-05-13,600036,273.21,招商银行
2025-05-14,600036,274.74,招商银行
2025-05-15,600036,275.42,招商银行
2025-05-16,600036,271.43,招商银行
2025-05-19,600036,268.79,招商银行
2025-05-20,600036,269.16,招商银行
2025-05-21,600036,269.16,招商银行
2025-05-22,600036,272.9,招商银行
2025-05-23,600036,270.08,招商银行
2025-05-26,600036,268.55,招商银行
2025-05-27,600036,268.18,招商银行
2025-05-28,600036,267.81,招商银行
2025-05-29,600036,266.53,招商银行
2025-05-30,600036,266.28,招商银行
2025-06-03,600036,269.59,招商银行
2025-06-04,600036,270.14,招商银行
2025-06-05,600036,272.04,招商银行
2025-06-06,600036,272.66,招商银行
2025-06-09,600036,273.45,招商银行
2025-06-10,600036,273.88,招商银行
2025-06-11,600036,277.81,招商银行
2025-06-12,600036,277.32,招商银行
2025-06-13,600036,277.01,招商银行
2025-06-16,600036,280.69,招商银行
2025-06-17,600036,281.92,招商银行
2025-06-18,600036,281.12,招商银行
2025-06-19,600036,279.77,招商银行
2025-06-20,600036,281.98,招商银行
2025-06-23,600036,283.57,招商银行
2025-06-24,600036,286.64,招商银行
2025-06-25,600036,291.24,招商银行
2025-06-26,600036,293.57,招商银行
2025-06-27,600036,283.39,招商银行
2025-06-30,600036,281.73,招商银行
2025-07-01,600036,284.8,招商银行
2025-07-02,600036,287.56,招商银行
2025-07-03,600036,285.78,招商银行
2025-07-04,600036,288.6,招商银行
2025-07-07,600036,289.4,招商银行
2025-07-08,600036,291.97,招商银行
2025-07-09,600036,288.97,招商银行
2025-07-10,600036,295.77,招商银行
2025-07-11,600036,291.93,招商银行
2025-07-14,600036,291.49,招商银行
2025-07-15,600036,289.25,招商银行
2025-07-16,600036,288.54,招商银行
2025-07-17,600036,287.84,招商银行
2025-07-18,600036,288.16,招商银行
2025-07-21,600036,286.88,招商银行
2025-07-22,600036,287.46,招商银行
2025-07-23,600036,288.61,招商银行
2025-07-24,600036,287.07,招商银行
2025-07-25,600036,286.75,招商银行
2025-07-28,600036,284.26,招商银行
2025-07-29,600036,282.34,招商银行
2025-07-30,600036,284.13,招商银行
2025-07-31,600036,284.51,招商银行
2025-08-01,600036,284.13,招商银行
2025-08-04,600036,287.2,招商银行
2025-08-05,600036,289.44,招商银行
2025-08-06,600036,288.61,招商银行
2025-08-07,600036,288.8,招商银行
2025-08-08,600036,284.83,招商银行
2025-08-11,600036,282.08,招商银行
2025-08-12,600036,281.44,招商银行
2025-08-13,600036,278.5,招商银行
2025-08-14,600036,280.04,招商银行
2025-08-15,600036,276.97,招商银行
2025-08-18,600036,278.31,招商银行
2025-08-19,600036,277.61,招商银行
2025-08-20,600036,277.93,招商银行
2025-08-21,600036,278.05,招商银行
2025-08-22,600036,276.71,招商银行
2025-08-25,600036,280.61,招商银行
2025-08-26,600036,278.37,招商银行
2025-08-27,600036,275.05,招商银行
2025-08-28,600036,274.92,招商银行
2025-08-29,600036,274.34,招商银行
2025-09-01,600036,268.52,招商银行
2025-09-02,600036,277.86,招商银行
2025-09-03,600036,274.41,招商银行
2025-09-04,600036,275.37,招商银行
2025-09-05,600036,273.51,招商银行
2025-09-08,600036,271.4,招商银行
2025-09-09,600036,273.96,招商银行
2025-09-10,600036,275.05,招商银行
2025-09-11,600036,276.97,招商银行
2025-09-12,600036,272.11,招商银行
2025-09-15,600036,270.06,招商银行
2025-09-16,600036,267.05,招商银行
2025-09-17,600036,267.12,招商银行
2025-09-18,600036,261.17,招商银行
2025-09-19,600036,262.25,招商银行
2025-09-22,600036,261.74,招商银行
2025-09-23,600036,265.77,招商银行
2025-09-24,600036,264.3,招商银行
2025-09-25,600036,261.1,招商银行
2025-09-26,600036,260.98,招商银行
2025-09-29,600036,260.21,招商银行
2025-09-30,600036,258.48,招商银行
2025-10-09,600036,257.97,招商银行
2025-10-10,600036,257.01,招商银行
2025-10-13,600036,256.56,招商银行
2025-10-14,600036,263.92,招商银行
2025-10-15,600036,265.45,招商银行
2025-10-16,600036,268.2,招商银行
2025-10-17,600036,266.03,招商银行
2025-10-20,600036,264.94,招商银行
2025-10-21,600036,268.52,招商银行
2025-10-22,600036,268.33,招商银行
2025-10-23,600036,270.19,招商银行
2025-10-24,600036,268.33,招商银行
2025-10-27,600036,266.03,招商银行
2025-10-28,600036,266.09,招商银行
2025-10-29,600036,260.78,招商银行
2025-10-30,600036,263.53,招商银行
2025-10-31,600036,261.55,招商银行
2025-11-03,600036,267.31,招商银行
2025-11-04,600036,275.11,招商银行
2025-11-05,600036,273.77,招商银行
2025-11-06,600036,270.83,招商银行
2025-11-07,600036,271.91,招商银行
2025-11-10,600036,273.26,招商银行
2025-11-11,600036,274.79,招商银行
2025-11-12,600036,274.6,招商银行
2025-11-13,600036,276.39,招商银行
2025-11-14,600036,276.65,招商银行
2025-11-17,600036,272.81,招商银行
2025-11-18,600036,274.28,招商银行
2025-11-19,600036,276.46,招商银行
2025-11-20,600036,276.52,招商银行
2025-11-21,600036,275.05,招商银行
2025-11-24,600036,272.68,招商银行
2025-11-25,600036,276.65,招商银行
2025-11-26,600036,276.65,招商银行
2025-11-27,600036,276.26,招商银行
2025-11-28,600036,274.73,招商银行
2025-12-01,600036,277.86,招商银行
2025-12-02,600036,277.48,招商银行
2025-12-03,600036,275.11,招商银行
2025-12-04,600036,276.46,招商银行
2025-12-05,600036,277.93,招商银行
2025-12-08,600036,276.2,招商银行
2025-12-09,600036,275.3,招商银行
2025-12-10,600036,266.73,招商银行
2025-12-11,600036,266.6,招商银行
2025-12-12,600036,266.99,招商银行
2025-12-15,600036,267.37,招商银行
2025-12-16,600036,266.73,招商银行
2025-12-17,600036,265.58,招商银行
2025-12-18,600036,271.02,招商银行
2025-12-19,600036,268.59,招商银行
2025-12-22,600036,267.18,招商银行
2025-12-23,600036,268.08,招商银行
2025-12-24,600036,267.56,招商银行
2025-12-25,600036,267.24,招商银行
2025-12-26,600036,266.73,招商银行
2025-12-29,600036,267.82,招商银行
2025-12-30,600036,270.44,招商银行
2025-12-31,600036,269.29,招商银行
