date,code,close,stock
2024-05-13,600276,2945.08,恒瑞医药
2024-05-14,600276,2932.14,恒瑞医药
2024-05-15,600276,2889.45,恒瑞医药
2024-05-16,600276,2890.75,恒瑞医药
2024-05-17,600276,2894.63,恒瑞医药
2024-05-20,600276,2833.82,恒瑞医药
2024-05-21,600276,2833.18,恒瑞医药
2024-05-22,600276,2816.36,恒瑞医药
2024-05-23,600276,2784.66,恒瑞医药
2024-05-24,600276,2745.21,恒瑞医药
2024-05-27,600276,2762.02,恒瑞医药
2024-05-28,600276,2798.89,恒瑞医药
2024-05-29,600276,2782.72,恒瑞医药
2024-05-30,600276,2773.67,恒瑞医药
2024-05-31,600276,2740.03,恒瑞医药
2024-06-03,600276,2749.09,恒瑞医药
2024-06-04,600276,2835.12,恒瑞医药
2024-06-05,600276,2840.94,恒瑞医药
2024-06-06,600276,2775.61,恒瑞医药
2024-06-07,600276,2726.45,恒瑞医药
2024-06-11,600276,2763.32,恒瑞医药
2024-06-12,600276,2723.21,恒瑞医药
2024-06-13,600276,2720.63,恒瑞医药
2024-06-14,600276,2710.28,恒瑞医药
2024-06-17,600276,2751.03,恒瑞医药
2024-06-18,600276,2714.8,恒瑞医药
2024-06-19,600276,2675.35,恒瑞医药
2024-06-20,600276,2626.19,恒瑞医药
2024-06-21,600276,2589.96,恒瑞医药
2024-06-24,600276,2606.13,恒瑞医药
2024-06-25,600276,2567.97,恒瑞医药
2024-06-26,600276,2580.91,恒瑞医药
2024-06-27,600276,2538.22,恒瑞医药
2024-06-28,600276,2487.76,恒瑞医药
2024-07-01,600276,2475.47,恒瑞医药
2024-07-02,600276,2423.72,恒瑞医药
2024-07-03,600276,2501.35,恒瑞医药
2024-07-04,600276,2487.12,恒瑞医药
2024-07-05,600276,2589.32,恒瑞医药
2024-07-08,600276,2536.28,恒瑞医药
2024-07-09,600276,2522.05,恒瑞医药
2024-07-10,600276,2549.21,恒瑞医药
2024-07-11,600276,2626.19,恒瑞医药
2024-07-12,600276,2682.72,恒瑞医药
2024-07-15,600276,2650.87,恒瑞医药
2024-07-16,600276,2661.92,恒瑞医药
2024-07-17,600276,2713.27,恒瑞医药
2024-07-18,600276,2739.92,恒瑞医药
2024-07-19,600276,2745.12,恒瑞医药
2024-07-22,600276,2780.23,恒瑞医药
2024-07-23,600276,2691.82,恒瑞医药
2024-07-24,600276,2691.17,恒瑞医药
2024-07-25,600276,2695.07,恒瑞医药
2024-07-26,600276,2669.72,恒瑞医药
2024-07-29,600276,2632.02,恒瑞医药
2024-07-30,600276,2600.16,恒瑞医药
2024-07-31,600276,2743.82,恒瑞医药
2024-08-01,600276,2726.92,恒瑞医药
2024-08-02,600276,2741.22,恒瑞医药
2024-08-05,600276,2772.43,恒瑞医药
2024-08-06,600276,2789.33,恒瑞医药
2024-08-07,600276,2739.92,恒瑞医药
2024-08-08,600276,2767.88,恒瑞医药
2024-08-09,600276,2757.47,恒瑞医药
2024-08-12,600276,2836.13,恒瑞医药
2024-08-13,600276,2773.73,恒瑞医药
2024-08-14,600276,2762.67,恒瑞医药
2024-08-15,600276,2789.98,恒瑞医药
2024-08-16,600276,2802.98,恒瑞医药
2024-08-19,600276,2737.32,恒瑞医药
2024-08-20,600276,2746.42,恒瑞医药
2024-08-21,600276,2750.32,恒瑞医药
2024-08-22,600276,2855.63,恒瑞医药
2024-08-23,600276,2835.48,恒瑞医药
2024-08-26,600276,2815.98,恒瑞医药
2024-08-27,600276,2834.18,恒瑞医药
2024-08-28,600276,2827.68,恒瑞医药
2024-08-29,600276,2880.98,恒瑞医药
2024-08-30,600276,2868.63,恒瑞医药
2024-09-02,600276,2853.68,恒瑞医药
2024-09-03,600276,2897.88,恒瑞医药
2024-09-04,600276,2893.33,恒瑞医药
2024-09-05,600276,2925.19,恒瑞医药
2024-09-06,600276,2886.18,恒瑞医药
2024-09-09,600276,2895.93,恒瑞医药
2024-09-10,600276,2891.38,恒瑞医药
2024-09-11,600276,2953.14,恒瑞医药
2024-09-12,600276,2923.24,恒瑞医药
2024-09-13,600276,2910.23,恒瑞医药
2024-09-18,600276,2932.99,恒瑞医药
2024-09-19,600276,2925.19,恒瑞医药
2024-09-20,600276,2776.33,恒瑞医药
2024-09-23,600276,2776.33,恒瑞医药
2024-09-24,600276,2838.08,恒瑞医药
2024-09-25,600276,2849.78,恒瑞医药
2024-09-26,600276,3020.09,恒瑞医药
2024-09-27,600276,3164.4,恒瑞医药
2024-09-30,600276,3399.72,恒瑞医药
2024-10-08,600276,3640.88,恒瑞医药
2024-10-09,600276,3359.41,恒瑞医药
2024-10-10,600276,3417.27,恒瑞医药
2024-10-11,600276,3263.21,恒瑞医药
2024-10-14,600276,3340.56,恒瑞医药
2024-10-15,600276,3289.21,恒瑞医药
2024-10-16,600276,3196.9,恒瑞医药
2024-10-17,600276,3199.5,恒瑞医药
2024-10-18,600276,3281.41,恒瑞医药
2024-10-21,600276,3286.61,恒瑞医药
2024-10-22,600276,3299.61,恒瑞医药
2024-10-23,600276,3295.06,恒瑞医药
2024-10-24,600276,3163.75,恒瑞医药
2024-10-25,600276,3120.2,恒瑞医药
2024-10-28,600276,3158.55,恒瑞医药
2024-10-29,600276,3131.9,恒瑞医药
2024-10-30,600276,3068.19,恒瑞医药
2024-10-31,600276,3029.19,恒瑞医药
2024-11-01,600276,3091.6,恒瑞医药
2024-11-04,600276,3119.55,恒瑞医药
2024-11-05,600276,3164.4,恒瑞医药
2024-11-06,600276,3168.95,恒瑞医药
2024-11-07,600276,3250.21,恒瑞医药
2024-11-08,600276,3217.7,恒瑞医药
2024-11-11,600276,3213.15,恒瑞医药
2024-11-12,600276,3204.05,恒瑞医药
2024-11-13,600276,3207.95,恒瑞医药
2024-11-14,600276,3149.45,恒瑞医药
2024-11-15,600276,3100.7,恒瑞医药
2024-11-18,600276,3068.19,恒瑞医药
2024-11-19,600276,3083.15,恒瑞医药
2024-11-20,600276,3280.11,恒瑞医药
2024-11-21,600276,3262.56,恒瑞医药
2024-11-22,600276,3137.75,恒瑞医药
2024-11-25,600276,3104.6,恒瑞医药
2024-11-26,600276,3164.4,恒瑞医药
2024-11-27,600276,3249.56,恒瑞医药
2024-11-28,600276,3230.7,恒瑞医药
2024-11-29,600276,3295.06,恒瑞医药
2024-12-02,600276,3279.46,恒瑞医药
2024-12-03,600276,3226.15,恒瑞医药
2024-12-04,600276,3211.2,恒瑞医药
2024-12-05,600276,3181.95,恒瑞医药
2024-12-06,600276,3219.65,恒瑞医药
2024-12-09,600276,3209.9,恒瑞医药
2024-12-10,600276,3128.65,恒瑞医药
2024-12-11,600276,3129.95,恒瑞医药
2024-12-12,600276,3122.8,恒瑞医药
2024-12-13,600276,3028.54,恒瑞医药
2024-12-16,600276,2994.74,恒瑞医药
2024-12-17,600276,3022.69,恒瑞医药
2024-12-18,600276,3028.54,恒瑞医药
2024-12-19,600276,3025.29,恒瑞医药
2024-12-20,600276,3006.44,恒瑞医药
2024-12-23,600276,2980.44,恒瑞医药
2024-12-24,600276,3011.64,恒瑞医药
2024-12-25,600276,3030.49,恒瑞医药
2024-12-26,600276,2997.34,恒瑞医药
2024-12-27,600276,2996.69,恒瑞医药
2024-12-30,600276,2999.29,恒瑞医药
2024-12-31,600276,2983.69,恒瑞医药
2025-01-02,600276,2921.93,恒瑞医药
2025-01-03,600276,2883.58,恒瑞医药
2025-01-06,600276,2925.84,恒瑞医药
2025-01-07,600276,2862.78,恒瑞医药
2025-01-08,600276,2830.93,恒瑞医药
2025-01-09,600276,2800.38,恒瑞医药
2025-01-10,600276,2773.73,恒瑞医药
2025-01-13,600276,2782.83,恒瑞医药
2025-01-14,600276,2879.03,恒瑞医药
2025-01-15,600276,2852.38,恒瑞医药
2025-01-16,600276,2788.68,恒瑞医药
2025-01-17,600276,2784.78,恒瑞医药
2025-01-20,600276,2893.98,恒瑞医药
2025-01-21,600276,2933.64,恒瑞医药
2025-01-22,600276,2888.13,恒瑞医药
2025-01-23,600276,2857.58,恒瑞医药
2025-01-24,600276,2901.78,恒瑞医药
2025-01-27,600276,2902.43,恒瑞医药
2025-02-05,600276,2860.83,恒瑞医药
2025-02-06,600276,2883.58,恒瑞医药
2025-02-07,600276,2944.04,恒瑞医药
2025-02-10,600276,2917.38,恒瑞医药
2025-02-11,600276,2872.53,恒瑞医药
2025-02-12,600276,2888.78,恒瑞医药
2025-02-13,600276,2901.78,恒瑞医药
2025-02-14,600276,2957.69,恒瑞医药
2025-02-17,600276,2942.09,恒瑞医药
2025-02-18,600276,2913.48,恒瑞医药
2025-02-19,600276,2906.33,恒瑞医药
2025-02-20,600276,3022.69,恒瑞医药
2025-02-21,600276,3138.4,恒瑞医药
2025-02-24,600276,3126.05,恒瑞医药
2025-02-25,600276,3079.24,恒瑞医药
2025-02-26,600276,3090.95,恒瑞医药
2025-02-27,600276,3114.35,恒瑞医药
2025-02-28,600276,2987.59,恒瑞医药
2025-03-03,600276,2984.99,恒瑞医药
2025-03-04,600276,2981.09,恒瑞医药
2025-03-05,600276,2988.89,恒瑞医药
2025-03-06,600276,3023.99,恒瑞医药
2025-03-07,600276,2969.39,恒瑞医药
2025-03-10,600276,2957.04,恒瑞医药
2025-03-11,600276,2947.29,恒瑞医药
2025-03-12,600276,2925.19,恒瑞医药
2025-03-13,600276,2927.14,恒瑞医药
2025-03-14,600276,3025.29,恒瑞医药
2025-03-17,600276,3021.39,恒瑞医药
2025-03-18,600276,3022.69,恒瑞医药
2025-03-19,600276,3074.04,恒瑞医药
2025-03-20,600276,3031.14,恒瑞医药
2025-03-21,600276,2915.43,恒瑞医药
2025-03-24,600276,2882.93,恒瑞医药
2025-03-25,600276,2916.73,恒瑞医药
2025-03-26,600276,3005.14,恒瑞医药
2025-03-27,600276,3145.55,恒瑞医药
2025-03-28,600276,3159.85,恒瑞医药
2025-03-31,600276,3198.2,恒瑞医药
2025-04-01,600276,3367.21,恒瑞医药
2025-04-02,600276,3305.46,恒瑞医药
2025-04-03,600276,3317.81,恒瑞医药
2025-04-07,600276,3165.7,恒瑞医药
2025-04-08,600276,3165.7,恒瑞医药
2025-04-09,600276,3134.5,恒瑞医药
2025-04-10,600276,3152.7,恒瑞医药
2025-04-11,600276,3144.9,恒瑞医药
2025-04-14,600276,3176.75,恒瑞医药
2025-04-15,600276,3137.75,恒瑞医药
2025-04-16,600276,3178.7,恒瑞医药
2025-04-17,600276,3170.9,恒瑞医药
2025-04-18,600276,3120.2,恒瑞医药
2025-04-21,600276,3196.25,恒瑞医药
2025-04-22,600276,3313.26,恒瑞医药
2025-04-23,600276,3321.06,恒瑞医药
2025-04-24,600276,3323.66,恒瑞医药
2025-04-25,600276,3267.76,恒瑞医药
2025-04-28,600276,3248.26,恒瑞医药
2025-04-29,600276,3224.2,恒瑞医药
2025-04-30,600276,3321.71,恒瑞医药
2025-05-06,600276,3315.21,恒瑞医药
2025-05-07,600276,3348.36,恒瑞医药
2025-05-08,600276,3351.61,恒瑞医药
2025-05-09,600276,3432.87,恒瑞医药
2025-05-12,600276,3295.06,恒瑞医药
2025-05-13,600276,3330.16,恒瑞医药
2025-05-14,600276,3438.72,恒瑞医药
2025-05-15,600276,3490.07,恒瑞医药
2025-05-16,600276,3500.47,恒瑞医药
2025-05-19,600276,3474.47,恒瑞医药
2025-05-20,600276,3539.47,恒瑞医药
2025-05-21,600276,3636.33,恒瑞医药
2025-05-22,600276,3614.23,恒瑞医药
2025-05-23,600276,3555.5,恒瑞医药
2025-05-26,600276,3480.47,恒瑞医药
2025-05-27,600276,3485.04,恒瑞医药
2025-05-28,600276,3539.19,恒瑞医药
2025-05-29,600276,3529.4,恒瑞医药
2025-05-30,600276,3571.15,恒瑞医药
2025-06-03,600276,3580.29,恒瑞医药
2025-06-04,600276,3607.04,恒瑞医药
2025-06-05,600276,3515.05,恒瑞医药
2025-06-06,600276,3509.83,恒瑞医药
2025-06-09,600276,3546.36,恒瑞医药
2025-06-10,600276,3596.6,恒瑞医药
2025-06-11,600276,3569.2,恒瑞医药
2025-06-12,600276,3641.61,恒瑞医药
2025-06-13,600276,3515.7,恒瑞医药
2025-06-16,600276,3507.22,恒瑞医药
2025-06-17,600276,3381.96,恒瑞医药
2025-06-18,600276,3380.01,恒瑞医药
2025-06-19,600276,3365.0,恒瑞医药
2025-06-20,600276,3376.74,恒瑞医药
2025-06-23,600276,3389.79,恒瑞医药
2025-06-24,600276,3402.19,恒瑞医药
2025-06-25,600276,3454.38,恒瑞医药
2025-06-26,600276,3397.62,恒瑞医药
2025-06-27,600276,3389.14,恒瑞医药
2025-06-30,600276,3385.88,恒瑞医药
2025-07-01,600276,3422.41,恒瑞医药
2025-07-02,600276,3408.71,恒瑞医药
2025-07-03,600276,3423.06,恒瑞医药
2025-07-04,600276,3474.6,恒瑞医药
2025-07-07,600276,3434.81,恒瑞医药
2025-07-08,600276,3483.73,恒瑞医药
2025-07-09,600276,3730.99,恒瑞医药
2025-07-10,600276,3757.74,恒瑞医药
2025-07-11,600276,3712.07,恒瑞医药
2025-07-14,600276,3732.29,恒瑞医药
2025-07-15,600276,3732.95,恒瑞医药
2025-07-16,600276,3732.95,恒瑞医药
2025-07-17,600276,3766.22,恒瑞医药
2025-07-18,600276,3833.41,恒瑞医药
2025-07-21,600276,3783.83,恒瑞医药
2025-07-22,600276,3745.34,恒瑞医药
2025-07-23,600276,3727.07,恒瑞医药
2025-07-24,600276,3751.21,恒瑞医药
2025-07-25,600276,3679.45,恒瑞医药
2025-07-28,600276,4047.4,恒瑞医药
2025-07-29,600276,4162.22,恒瑞医药
2025-07-30,600276,4148.51,恒瑞医药
2025-07-31,600276,4103.5,恒瑞医药
2025-08-01,600276,3999.77,恒瑞医药
2025-08-04,600276,4044.79,恒瑞医药
2025-08-05,600276,4064.36,恒瑞医药
2025-08-06,600276,4017.39,恒瑞医药
2025-08-07,600276,3967.15,恒瑞医药
2025-08-08,600276,3978.89,恒瑞医药
2025-08-11,600276,3984.11,恒瑞医药
2025-08-12,600276,3969.76,恒瑞医药
2025-08-13,600276,4084.58,恒瑞医药
2025-08-14,600276,4098.28,恒瑞医药
2025-08-15,600276,4136.12,恒瑞医药
2025-08-18,600276,4115.24,恒瑞医药
2025-08-19,600276,4024.56,恒瑞医药
2025-08-20,600276,4100.24,恒瑞医药
2025-08-21,600276,4174.61,恒瑞医药
2025-08-22,600276,4239.2,恒瑞医药
2025-08-25,600276,4322.7,恒瑞医药
2025-08-26,600276,4260.07,恒瑞医药
2025-08-27,600276,4113.29,恒瑞医药
2025-08-28,600276,4111.98,恒瑞医药
2025-08-29,600276,4320.74,恒瑞医药
2025-09-01,600276,4459.05,恒瑞医药
2025-09-02,600276,4492.97,恒瑞医药
2025-09-03,600276,4695.87,恒瑞医药
2025-09-04,600276,4478.62,恒瑞医药
2025-09-05,600276,4727.83,恒瑞医药
2025-09-08,600276,4717.39,恒瑞医药
2025-09-09,600276,4637.8,恒瑞医药
2025-09-10,600276,4587.57,恒瑞医药
2025-09-11,600276,4455.14,恒瑞医药
2025-09-12,600276,4502.11,恒瑞医药
2025-09-15,600276,4507.98,恒瑞医药
2025-09-16,600276,4511.24,恒瑞医药
2025-09-17,600276,4575.17,恒瑞医药
2025-09-18,600276,4637.8,恒瑞医药
2025-09-19,600276,4543.86,恒瑞医药
2025-09-22,600276,4635.19,恒瑞医药
2025-09-23,600276,4547.12,恒瑞医药
2025-09-24,600276,4573.87,恒瑞医药
2025-09-25,600276,4714.78,恒瑞医药
2025-09-26,600276,4571.91,恒瑞医药
2025-09-29,600276,4514.5,恒瑞医药
2025-09-30,600276,4667.81,恒瑞医药
2025-10-09,600276,4641.72,恒瑞医药
2025-10-10,600276,4449.26,恒瑞医药
2025-10-13,600276,4369.67,恒瑞医药
2025-10-14,600276,4192.88,恒瑞医药
2025-10-15,600276,4331.84,恒瑞医药
2025-10-16,600276,4360.54,恒瑞医药
2025-10-17,600276,4247.03,恒瑞医药
2025-10-20,600276,4248.98,恒瑞医药
2025-10-21,600276,4305.74,恒瑞医药
2025-10-22,600276,4257.46,恒瑞医药
2025-10-23,600276,4249.63,恒瑞医药
2025-10-24,600276,4273.12,恒瑞医药
2025-10-27,600276,4371.63,恒瑞医药
2025-10-28,600276,4150.47,恒瑞医药
2025-10-29,600276,4176.57,恒瑞医药
2025-10-30,600276,4102.2,恒瑞医药
2025-10-31,600276,4185.05,恒瑞医药
2025-11-03,600276,4136.12,恒瑞医药
2025-11-04,600276,4039.57,恒瑞医药
2025-11-05,600276,4042.18,恒瑞医药
2025-11-06,600276,4072.19,恒瑞医药
2025-11-07,600276,4017.39,恒瑞医药
2025-11-10,600276,4033.7,恒瑞医药
2025-11-11,600276,3983.46,恒瑞医药
2025-11-12,600276,4051.31,恒瑞医药
2025-11-13,600276,4146.56,恒瑞医药
2025-11-14,600276,4103.5,恒瑞医药
2025-11-17,600276,4031.74,恒瑞医药
2025-11-18,600276,4030.43,恒瑞医药
2025-11-19,600276,3986.72,恒瑞医药
2025-11-20,600276,3955.41,恒瑞医药
2025-11-21,600276,3881.69,恒瑞医药
2025-11-24,600276,3957.37,恒瑞医药
2025-11-25,600276,3971.72,恒瑞医药
2025-11-26,600276,4068.27,恒瑞医药
2025-11-27,600276,4050.66,恒瑞医药
2025-11-28,600276,4050.0,恒瑞医药
2025-12-01,600276,4040.87,恒瑞医药
2025-12-02,600276,3987.38,恒瑞医药
2025-12-03,600276,3977.59,恒瑞医药
2025-12-04,600276,3995.86,恒瑞医药
2025-12-05,600276,4020.0,恒瑞医药
2025-12-08,600276,4074.8,恒瑞医药
2025-12-09,600276,4115.24,恒瑞医药
2025-12-10,600276,4134.81,恒瑞医药
2025-12-11,600276,4136.12,恒瑞医药
2025-12-12,600276,4128.29,恒瑞医药
2025-12-15,600276,4004.34,恒瑞医药
2025-12-16,600276,3858.86,恒瑞医药
2025-12-17,600276,3933.88,恒瑞医药
2025-12-18,600276,3914.31,恒瑞医药
2025-12-19,600276,3969.76,恒瑞医药
2025-12-22,600276,3974.98,恒瑞医药
2025-12-23,600276,4031.74,恒瑞医药
2025-12-24,600276,3994.55,恒瑞医药
2025-12-25,600276,4005.64,恒瑞医药
2025-12-26,600276,3983.46,恒瑞医药
2025-12-29,600276,3947.58,恒瑞医药
2025-12-30,600276,3926.05,恒瑞医药
2025-12-31,600276,3886.26,恒瑞医药
