date,open,high,low,close
2015-06-26,822.6,835.72,761.71,784.22
2015-06-29,802.83,830.44,745.65,805.57
2015-06-30,798.91,886.05,783.24,872.14
2015-07-01,875.28,915.42,870.77,876.45
2015-07-02,890.94,909.54,842.18,864.11
2015-07-03,880.95,893.88,777.96,815.55
2015-07-06,889.96,889.96,744.08,852.56
2015-07-07,822.41,870.97,774.24,815.16
2015-07-08,733.7,733.7,733.7,733.7
2015-07-09,733.7,807.13,674.96,807.13
2015-07-10,872.34,887.81,830.04,887.81
2015-07-13,888.98,944.01,871.75,937.94
2015-07-14,912.09,946.36,894.86,898.97
2015-07-15,879.19,884.67,821.43,824.95
2015-07-16,824.95,879.78,824.95,864.9
2015-07-17,873.51,919.92,871.36,907.19
2015-07-20,907.19,920.31,877.82,896.23
2015-07-21,876.06,896.62,866.66,887.81
2015-07-22,887.81,916.4,882.32,899.36
2015-07-23,896.82,910.52,883.11,903.08
2015-07-24,903.08,910.13,870.18,872.93
2015-07-27,851.78,860.98,790.1,792.64
2015-07-28,776.78,855.89,734.29,848.45
2015-07-29,844.93,887.61,824.36,880.95
2015-07-30,873.32,888.79,833.76,838.27
2015-07-31,847.86,889.96,847.86,879.78
2015-08-03,874.88,928.93,862.16,928.54
2015-08-04,927.75,952.62,910.91,937.94
2015-08-05,938.13,944.79,900.34,917.77
2015-08-06,903.67,934.8,900.93,913.65
2015-08-07,920.31,933.04,908.76,915.81
2015-08-10,916.4,979.06,910.72,976.51
2015-08-11,974.36,974.36,934.02,948.12
2015-08-12,934.21,951.25,917.96,919.53
2015-08-13,916.59,928.14,902.69,920.31
2015-08-14,925.8,933.24,914.05,917.57
2015-08-17,901.51,935.0,894.47,928.93
2015-08-18,931.08,936.17,872.93,907.98
2015-08-19,891.14,934.21,884.67,932.84
2015-08-20,920.31,923.45,896.42,897.79
2015-08-21,891.14,894.86,852.76,855.5
2015-08-24,822.41,840.03,769.93,776.0
2015-08-25,754.07,834.16,753.87,782.85
2015-08-26,802.04,845.9,784.81,837.68
2015-08-27,843.95,860.59,813.4,854.13
2015-08-28,843.55,876.84,838.46,870.38
2015-08-31,855.69,883.11,841.99,869.4
2015-09-01,861.57,861.57,818.49,832.39
2015-09-02,822.41,849.04,805.76,820.64
2015-09-07,844.53,890.94,826.13,865.68
2015-09-08,861.18,945.38,851.78,940.48
2015-09-09,939.7,968.87,891.92,903.86
2015-09-10,888.98,935.0,881.15,916.4
2015-09-11,910.72,922.27,883.3,893.09
2015-09-14,898.38,919.72,877.23,908.96
2015-09-15,890.94,902.69,867.64,868.42
2015-09-16,877.04,939.89,857.65,920.51
2015-09-17,910.52,920.31,888.0,888.4
2015-09-18,894.86,898.58,872.53,889.96
2015-09-21,881.15,904.06,875.28,902.1
2015-09-22,900.73,919.72,894.86,897.4
2015-09-23,890.94,895.64,878.8,887.42
2015-09-24,890.94,917.18,882.91,915.81
2015-09-25,906.61,935.59,897.4,902.89
2015-09-28,908.37,926.97,896.82,924.23
2015-09-29,915.03,940.29,906.61,914.63
2015-09-30,915.61,923.64,903.47,904.45
2015-10-08,930.1,949.68,917.96,939.89
2015-10-09,934.41,955.56,931.08,943.81
2015-10-12,941.07,982.97,933.04,941.85
2015-10-13,932.06,937.54,911.89,920.31
2015-10-14,920.31,924.23,910.91,918.16
2015-10-15,917.96,927.56,910.52,925.6
2015-10-16,927.36,934.8,913.85,921.29
2015-10-19,920.7,956.93,912.68,952.82
2015-10-20,952.82,962.61,940.09,953.4
2015-10-21,959.28,986.5,931.28,933.24
2015-10-22,932.06,963.19,930.1,955.95
2015-10-23,962.22,984.34,939.89,959.08
2015-10-26,974.94,1018.41,960.65,1017.24
2015-10-27,1008.43,1014.89,980.03,1007.45
2015-10-28,998.64,1044.26,993.74,1015.67
2015-10-29,1024.09,1048.76,1006.47,1046.81
2015-10-30,1045.63,1059.14,1028.01,1028.99
2015-11-02,1012.34,1043.67,1002.55,1008.62
2015-11-03,1014.5,1027.03,994.72,998.25
2015-11-04,998.83,1035.65,998.64,1034.86
2015-11-05,1036.04,1043.67,1018.22,1022.33
2015-11-06,1022.13,1028.01,996.29,1008.04
2015-11-09,1006.86,1021.94,999.03,1005.1
2015-11-10,1005.69,1025.27,941.85,958.1
2015-11-11,992.76,1006.47,976.31,1005.1
2015-11-12,1002.55,1008.43,981.8,1001.77
2015-11-13,993.15,997.46,981.21,987.28
2015-11-16,979.25,1008.23,976.12,1007.84
2015-11-17,1008.23,1016.65,1002.55,1011.95
2015-11-18,1011.95,1013.32,997.07,1000.2
2015-11-19,1000.2,1013.91,997.07,1004.9
2015-11-20,1006.08,1006.27,989.04,997.66
2015-11-23,998.64,1002.55,980.82,986.69
2015-11-24,985.52,996.68,971.22,992.96
2015-11-25,990.8,990.8,976.71,983.36
2015-11-26,983.56,994.33,973.18,989.63
2015-11-27,981.01,983.95,962.61,967.89
2015-11-30,967.89,973.18,953.8,968.87
2015-12-01,963.59,989.43,961.43,986.3
2015-12-02,986.89,1002.16,980.82,997.46
2015-12-03,995.7,1001.18,985.13,999.03
2015-12-04,994.33,1006.27,990.41,1001.77
2015-12-07,997.07,1010.78,991.0,1008.82
2015-12-08,1002.55,1009.41,979.06,982.97
2015-12-09,979.06,988.85,974.75,979.25
2015-12-10,979.25,982.97,971.22,979.06
2015-12-11,973.18,988.85,967.31,971.81
2015-12-14,966.92,968.29,954.19,960.45
2015-12-15,961.43,981.01,959.28,974.75
2015-12-16,969.27,976.9,968.87,970.83
2015-12-17,973.18,982.97,971.22,976.71
2015-12-18,975.53,981.99,965.54,973.96
2015-12-21,971.42,1006.67,965.35,999.03
2015-12-22,998.64,998.64,984.54,990.61
2015-12-23,990.8,1001.18,987.08,988.26
2015-12-24,988.85,992.57,970.24,976.12
2015-12-25,976.31,980.62,964.37,966.52
2015-12-28,969.27,969.27,953.6,957.91
2015-12-29,955.56,970.24,955.56,967.89
2015-12-30,965.35,969.85,945.77,957.12
2015-12-31,957.12,970.83,953.6,961.82
2016-01-04,961.43,961.43,921.88,924.23
2016-01-05,910.52,939.89,909.54,931.28
2016-01-06,931.28,957.12,928.14,950.08
2016-01-07,944.79,944.79,893.88,904.45
2016-01-08,926.19,939.7,900.73,933.04
2016-01-11,933.04,939.31,891.33,891.92
2016-01-12,900.54,905.82,859.61,881.93
2016-01-13,883.11,896.82,859.61,860.39
2016-01-14,844.14,878.8,832.2,867.83
2016-01-15,865.09,870.97,835.72,842.38
2016-01-18,841.79,852.76,822.21,849.43
2016-01-19,846.69,871.36,838.07,868.03
2016-01-20,869.99,874.1,852.17,867.83
2016-01-21,859.61,871.36,839.05,839.83
2016-01-22,847.67,851.58,841.6,848.25
2016-01-25,845.51,873.12,845.51,860.98
2016-01-26,859.42,877.23,828.48,840.23
2016-01-27,836.11,854.91,817.12,848.84
2016-01-28,842.18,862.35,832.78,833.57
2016-01-29,836.11,869.21,835.13,861.57
2016-02-01,860.79,886.05,856.09,874.69
2016-02-02,878.8,888.98,873.32,879.98
2016-02-03,873.51,908.56,869.21,900.73
2016-02-04,897.21,905.82,885.07,896.42
2016-02-05,896.62,898.77,878.21,886.24
2016-02-15,877.23,900.73,871.36,888.2
2016-02-16,892.9,904.45,888.2,901.91
2016-02-17,900.73,906.41,871.95,891.33
2016-02-18,889.96,893.49,876.25,879.39
2016-02-19,881.15,892.9,878.02,891.53
2016-02-22,906.21,917.57,897.21,905.63
2016-02-23,903.08,914.63,895.44,914.24
2016-02-24,914.44,927.56,910.33,919.33
2016-02-25,919.92,920.12,884.09,894.07
2016-02-26,895.05,907.58,890.94,900.73
2016-02-29,900.54,900.54,860.59,880.56
2016-03-01,875.08,885.07,862.74,876.06
2016-03-02,873.32,900.73,873.32,898.38
2016-03-03,895.25,915.81,894.86,914.44
2016-03-04,910.52,945.57,902.89,929.52
2016-03-07,926.19,937.94,921.49,934.21
2016-03-08,927.36,933.63,906.61,933.24
2016-03-09,920.9,946.94,907.58,943.22
2016-03-10,937.94,942.83,912.68,913.26
2016-03-11,912.48,917.18,895.84,911.89
2016-03-14,915.61,930.49,910.91,916.0
2016-03-15,912.09,948.7,903.86,938.72
2016-03-16,930.49,951.64,923.64,942.05
2016-03-17,942.05,953.21,935.0,947.73
2016-03-18,949.29,953.6,928.73,933.04
2016-03-21,935.19,940.87,931.28,936.96
2016-03-22,935.98,935.98,921.49,924.42
2016-03-23,924.62,930.49,919.92,924.62
2016-03-24,922.27,927.56,914.05,925.6
2016-03-25,925.6,935.0,922.27,927.75
2016-03-28,932.06,936.96,917.77,918.94
2016-03-29,922.07,922.07,910.72,913.85
2016-03-30,915.42,930.89,914.83,926.38
2016-03-31,926.77,934.02,920.31,924.82
2016-04-01,924.82,931.67,912.48,931.08
2016-04-05,924.23,941.07,924.23,937.94
2016-04-06,937.94,937.94,929.12,931.87
2016-04-07,937.94,939.89,928.73,934.21
2016-04-08,927.36,931.08,920.51,926.97
2016-04-11,924.23,929.52,918.75,920.7
2016-04-13,926.19,935.98,920.51,922.86
2016-04-14,923.25,929.52,920.7,924.62
2016-04-15,925.21,935.59,921.88,932.84
2016-04-18,936.56,950.66,932.84,942.63
2016-04-19,943.81,946.75,932.45,935.59
2016-04-20,935.59,939.7,899.16,936.96
2016-04-21,923.25,925.99,913.46,915.22
2016-04-22,914.63,919.92,908.17,917.57
2016-04-25,913.07,917.38,906.8,910.91
2016-04-26,911.11,928.14,908.56,926.97
2016-04-27,926.19,929.71,919.14,926.77
2016-04-28,923.25,923.25,906.61,915.61
2016-04-29,913.07,920.51,908.17,914.05
2016-05-03,917.96,939.31,910.52,935.78
2016-05-04,934.02,948.12,932.06,935.98
2016-05-05,935.0,935.0,925.99,931.08
2016-05-06,932.06,935.59,915.42,918.75
2016-05-09,914.44,916.79,902.3,907.98
2016-05-10,904.65,914.05,902.49,907.0
2016-05-11,907.19,937.54,906.21,925.4
2016-05-12,920.31,928.14,913.46,918.75
2016-05-13,913.65,920.31,908.56,916.79
2016-05-16,914.44,923.05,904.84,920.51
2016-05-17,920.51,930.3,915.61,927.17
2016-05-18,920.7,929.52,912.68,923.45
2016-05-19,915.42,922.86,907.58,913.07
2016-05-20,909.15,912.48,902.69,910.13
2016-05-23,904.65,908.17,895.25,899.16
2016-05-24,896.23,904.65,890.94,898.97
2016-05-25,898.97,902.1,884.87,885.65
2016-05-26,885.85,890.55,877.04,884.09
2016-05-27,887.61,887.61,869.01,878.21
2016-05-30,874.88,887.02,870.38,881.15
2016-05-31,881.35,900.54,881.35,899.56
2016-06-01,897.01,900.93,891.92,895.25
2016-06-02,893.09,896.82,890.16,891.92
2016-06-03,896.62,919.33,892.7,914.63
2016-06-06,919.33,922.07,910.52,912.48
2016-06-07,914.63,916.2,904.84,911.31
2016-06-08,910.52,919.33,905.23,914.24
2016-06-13,902.89,918.35,900.73,902.49
2016-06-14,898.77,904.06,887.61,898.97
2016-06-15,896.62,908.56,891.14,904.65
2016-06-16,904.73,923.56,904.73,916.26
2016-06-17,913.91,931.34,913.91,926.39
2016-06-20,926.39,930.16,916.5,922.39
2016-06-21,926.63,941.93,921.92,923.09
2016-06-22,923.33,940.52,917.91,936.52
2016-06-23,936.52,942.4,934.16,939.11
2016-06-24,930.39,944.52,919.56,927.33
2016-06-27,926.63,953.71,925.92,950.65
2016-06-28,946.88,972.55,946.88,954.88
2016-06-29,955.59,961.24,945.94,949.0
2016-06-30,951.35,951.59,941.93,944.52
2016-07-01,943.82,963.13,943.82,949.0
2016-07-04,950.17,964.54,947.82,961.24
2016-07-05,963.13,976.31,952.06,955.12
2016-07-06,955.12,966.66,949.23,961.48
2016-07-07,960.06,974.19,959.12,964.77
2016-07-08,965.48,967.36,949.0,955.12
2016-07-11,956.53,996.09,951.35,990.91
2016-07-12,987.62,1023.88,986.67,1018.46
2016-07-13,1025.06,1036.13,1012.58,1014.7
2016-07-14,1017.29,1017.29,1003.16,1009.99
2016-07-15,1015.4,1024.35,1009.04,1017.29
2016-07-18,1020.82,1028.12,1008.1,1023.41
2016-07-19,1024.35,1033.3,1000.8,1005.04
2016-07-20,1009.75,1014.7,1001.51,1007.87
2016-07-21,1009.75,1012.34,996.09,1004.34
2016-07-22,1001.98,1003.16,984.32,991.85
2016-07-25,989.03,1011.87,984.32,1009.28
2016-07-26,1007.87,1012.34,1005.51,1010.69
2016-07-27,1010.22,1021.53,993.27,1015.87
2016-07-28,1012.81,1046.49,1003.63,1031.42
2016-07-29,1025.53,1038.24,1017.29,1028.59
2016-08-01,1029.06,1039.42,1012.34,1016.58
2016-08-02,1013.52,1032.12,1013.52,1031.42
2016-08-03,1031.18,1037.54,1022.47,1031.89
2016-08-04,1030.0,1038.48,1022.0,1025.06
2016-08-05,1024.59,1036.13,1024.59,1032.59
2016-08-08,1034.01,1034.24,1024.82,1028.59
2016-08-09,1032.36,1064.85,1032.12,1057.79
2016-08-10,1057.79,1064.15,1050.25,1053.32
2016-08-11,1052.14,1061.09,1048.37,1050.02
2016-08-12,1048.84,1057.08,1046.49,1054.26
2016-08-15,1056.85,1080.4,1053.08,1066.97
2016-08-16,1071.21,1074.98,1054.96,1066.5
2016-08-17,1062.97,1072.63,1055.2,1056.85
2016-08-18,1055.44,1068.86,1036.13,1048.14
2016-08-19,1044.84,1051.43,1043.19,1046.96
2016-08-22,1050.02,1053.79,1040.84,1050.73
2016-08-23,1047.9,1051.43,1036.13,1040.36
2016-08-24,1043.19,1049.78,1034.71,1038.01
2016-08-25,1034.95,1043.19,1030.0,1039.19
2016-08-26,1039.19,1049.08,1033.3,1039.66
2016-08-29,1036.83,1051.9,1036.6,1045.07
2016-08-30,1042.01,1045.31,1012.58,1018.23
2016-08-31,1019.41,1025.29,1013.05,1020.58
2016-09-01,1020.58,1031.18,1017.29,1025.76
2016-09-02,1020.82,1049.08,1020.82,1048.37
2016-09-05,1050.25,1051.67,1034.71,1038.95
2016-09-06,1037.3,1042.25,1031.18,1039.66
2016-09-07,1042.01,1042.72,1020.11,1028.59
2016-09-08,1026.94,1032.36,1020.82,1023.88
2016-09-09,1026.47,1030.94,1016.58,1017.29
2016-09-12,1011.16,1033.77,1003.39,1033.06
2016-09-13,1025.53,1031.42,1014.93,1026.0
2016-09-14,1023.88,1024.35,1000.8,1005.04
2016-09-19,1005.04,1017.99,1005.04,1016.82
2016-09-20,1018.23,1025.53,1011.16,1024.35
2016-09-21,1025.76,1028.83,1020.82,1025.53
2016-09-22,1030.0,1030.24,1024.35,1029.3
2016-09-23,1029.3,1047.9,1027.18,1047.43
2016-09-26,1047.19,1047.19,1031.42,1032.59
2016-09-27,1036.13,1042.01,1020.35,1028.35
2016-09-28,1030.47,1032.12,1022.94,1030.47
2016-09-29,1030.0,1041.78,1028.35,1033.77
2016-09-30,1033.3,1044.37,1031.89,1037.3
2016-10-10,1045.07,1071.68,1044.6,1064.38
2016-10-11,1065.33,1084.87,1060.14,1079.22
2016-10-12,1078.51,1080.87,1066.74,1074.74
2016-10-13,1071.45,1087.93,1071.45,1086.52
2016-10-14,1083.22,1098.76,1077.34,1081.34
2016-10-17,1080.87,1117.13,1078.51,1103.0
2016-10-18,1097.82,1113.36,1097.59,1102.06
2016-10-19,1104.42,1116.19,1102.53,1109.13
2016-10-20,1113.36,1115.25,1090.29,1096.17
2016-10-21,1095.47,1105.83,1088.4,1097.35
2016-10-24,1101.35,1101.35,1085.11,1090.52
2016-10-25,1092.64,1095.0,1080.16,1083.22
2016-10-26,1085.34,1098.29,1083.46,1095.23
2016-10-27,1095.0,1106.77,1092.88,1097.12
2016-10-28,1095.0,1098.53,1082.04,1088.4
2016-10-31,1090.29,1097.35,1081.1,1086.52
2016-11-01,1089.34,1104.42,1083.22,1104.18
2016-11-02,1102.3,1109.36,1095.23,1101.35
2016-11-03,1099.71,1101.83,1083.22,1096.64
2016-11-04,1087.93,1089.11,1072.63,1077.34
2016-11-07,1077.57,1080.87,1064.38,1068.86
2016-11-08,1069.09,1091.7,1066.97,1089.58
2016-11-09,1089.82,1094.53,1067.92,1088.64
2016-11-10,1092.64,1094.76,1076.86,1080.63
2016-11-11,1078.98,1082.52,1069.09,1074.98
2016-11-14,1076.16,1080.87,1054.73,1062.5
2016-11-15,1062.5,1071.68,1060.14,1066.74
2016-11-16,1066.74,1084.4,1064.15,1079.45
2016-11-17,1079.45,1084.4,1075.22,1079.93
2016-11-18,1081.81,1082.28,1070.98,1072.15
2016-11-21,1074.74,1082.28,1069.8,1080.16
2016-11-22,1080.87,1092.17,1078.51,1090.29
2016-11-23,1089.11,1092.64,1080.87,1085.58
2016-11-24,1083.69,1102.77,1083.46,1098.06
2016-11-25,1097.35,1106.53,1087.23,1097.59
2016-11-28,1103.94,1103.94,1089.11,1091.7
2016-11-29,1091.46,1097.82,1084.64,1091.7
2016-11-30,1093.35,1105.59,1086.52,1103.47
2016-12-01,1100.88,1106.06,1094.29,1103.71
2016-12-02,1106.06,1112.66,1097.59,1107.71
2016-12-05,1101.83,1110.3,1097.35,1108.89
2016-12-06,1108.65,1129.85,1103.94,1127.02
2016-12-07,1130.32,1132.44,1119.25,1126.08
2016-12-08,1130.08,1134.32,1109.36,1113.13
2016-12-09,1113.36,1113.6,1099.0,1104.65
2016-12-12,1106.77,1129.14,1092.17,1115.01
2016-12-13,1110.07,1111.24,1092.64,1102.06
2016-12-14,1102.77,1105.83,1093.58,1100.65
2016-12-15,1101.59,1104.42,1091.7,1094.53
2016-12-16,1092.88,1097.82,1089.58,1097.12
2016-12-19,1099.71,1106.3,1094.53,1101.12
2016-12-20,1103.94,1103.94,1065.56,1080.4
2016-12-21,1076.39,1088.64,1076.16,1085.34
2016-12-22,1085.11,1087.23,1063.21,1067.44
2016-12-23,1068.39,1073.1,1063.21,1067.44
2016-12-26,1059.67,1083.46,1052.61,1077.1
2016-12-27,1075.45,1090.05,1074.98,1081.1
2016-12-28,1080.16,1082.04,1063.91,1070.74
2016-12-29,1072.39,1073.8,1063.21,1071.68
2016-12-30,1075.69,1076.63,1066.03,1071.45
2017-01-03,1069.09,1092.64,1066.74,1083.22
2017-01-04,1086.52,1103.0,1083.46,1096.88
2017-01-05,1095.94,1101.35,1091.93,1097.12
2017-01-06,1095.94,1100.65,1080.4,1082.99
2017-01-09,1081.1,1083.93,1064.38,1073.1
2017-01-10,1072.63,1085.58,1068.86,1084.16
2017-01-11,1084.87,1084.87,1064.38,1066.03
2017-01-12,1065.8,1074.51,1060.85,1065.8
2017-01-13,1065.8,1075.45,1063.21,1075.22
2017-01-16,1071.45,1097.35,1064.38,1094.53
2017-01-17,1087.93,1094.05,1084.64,1090.05
2017-01-18,1092.17,1096.64,1090.05,1095.47
2017-01-19,1095.0,1106.77,1092.41,1105.83
2017-01-20,1105.83,1110.54,1102.3,1106.77
2017-01-23,1106.77,1122.55,1102.53,1121.13
2017-01-24,1122.78,1123.96,1099.71,1103.0
2017-01-25,1104.42,1145.86,1102.06,1125.14
2017-01-26,1127.96,1142.09,1124.2,1126.32
2017-02-03,1128.2,1154.81,1123.73,1151.28
2017-02-06,1148.92,1181.18,1130.32,1136.91
2017-02-07,1135.03,1135.03,1126.08,1129.14
2017-02-08,1133.14,1140.44,1129.85,1136.44
2017-02-09,1139.27,1150.57,1129.38,1133.85
2017-02-10,1134.32,1135.97,1120.43,1125.84
2017-02-13,1127.02,1132.67,1116.66,1127.73
2017-02-14,1127.96,1143.51,1124.67,1137.62
2017-02-15,1135.03,1141.39,1123.73,1127.26
2017-02-16,1127.96,1171.29,1127.96,1163.52
2017-02-17,1163.29,1165.41,1151.75,1155.75
2017-02-20,1156.69,1181.65,1150.33,1171.29
2017-02-21,1175.3,1193.9,1166.11,1173.88
2017-02-22,1177.65,1182.13,1165.88,1176.47
2017-02-23,1172.0,1186.83,1168.47,1185.19
2017-02-24,1187.54,1212.74,1186.83,1209.44
2017-02-27,1207.79,1207.79,1188.01,1196.49
2017-02-28,1196.49,1202.61,1179.77,1186.6
2017-03-01,1185.42,1192.49,1172.23,1173.65
2017-03-02,1174.12,1185.66,1164.46,1168.0
2017-03-03,1168.23,1173.88,1166.35,1172.71
2017-03-06,1173.65,1190.37,1169.17,1182.13
2017-03-07,1185.66,1206.38,1184.48,1204.5
2017-03-08,1198.61,1212.5,1197.2,1209.91
2017-03-09,1216.98,1216.98,1200.73,1204.73
2017-03-10,1204.73,1216.51,1202.61,1207.56
2017-03-13,1193.9,1203.32,1184.48,1195.31
2017-03-14,1196.25,1200.02,1182.13,1198.37
2017-03-15,1195.55,1231.34,1192.25,1230.16
2017-03-16,1227.57,1235.58,1212.74,1220.04
2017-03-17,1220.98,1228.04,1212.74,1223.57
2017-03-20,1220.51,1248.06,1213.44,1234.17
2017-03-21,1230.4,1261.72,1229.22,1259.36
2017-03-22,1259.83,1269.25,1250.65,1263.6
2017-03-23,1268.78,1279.61,1248.06,1263.13
2017-03-24,1264.54,1276.32,1256.3,1259.36
2017-03-27,1257.01,1287.86,1250.65,1266.9
2017-03-28,1263.6,1279.85,1260.07,1267.84
2017-03-29,1267.84,1275.38,1251.12,1256.3
2017-03-30,1259.83,1266.43,1239.35,1253.71
2017-03-31,1251.83,1279.85,1248.77,1279.38
2017-04-05,1276.79,1294.69,1268.78,1283.15
2017-04-06,1290.45,1294.92,1280.56,1288.56
2017-04-07,1289.74,1297.28,1288.09,1291.15
2017-04-10,1296.33,1296.33,1255.83,1269.25
2017-04-11,1267.37,1267.37,1233.46,1245.47
2017-04-12,1243.35,1264.54,1240.76,1256.54
2017-04-13,1256.77,1276.08,1250.18,1275.38
2017-04-14,1275.38,1275.85,1263.84,1271.61
2017-04-17,1266.43,1276.08,1259.6,1275.85
2017-04-18,1271.84,1306.22,1271.84,1294.21
2017-04-19,1297.28,1297.28,1277.5,1294.45
2017-04-20,1294.69,1320.12,1289.03,1313.52
2017-04-21,1306.7,1325.77,1304.11,1325.3
2017-04-24,1320.59,1334.48,1282.44,1332.6
2017-04-25,1321.53,1342.25,1319.88,1327.89
2017-04-26,1327.42,1343.67,1302.22,1308.81
2017-04-27,1307.17,1307.4,1278.67,1288.33
2017-04-28,1288.09,1295.16,1247.59,1262.9
2017-05-02,1262.9,1262.9,1244.53,1251.36
2017-05-03,1252.53,1275.61,1252.3,1264.78
2017-05-04,1268.78,1282.21,1257.48,1280.79
2017-05-05,1281.26,1287.86,1271.61,1286.68
2017-05-08,1285.97,1292.33,1275.85,1288.56
2017-05-09,1286.91,1286.91,1258.19,1280.56
2017-05-10,1283.38,1325.77,1273.96,1303.63
2017-05-11,1301.99,1322.47,1295.86,1316.82
2017-05-12,1316.35,1328.83,1314.0,1317.76
2017-05-15,1321.06,1335.19,1310.7,1330.48
2017-05-16,1324.59,1366.51,1323.65,1361.56
2017-05-17,1360.86,1377.34,1342.96,1352.61
2017-05-18,1349.32,1387.7,1345.55,1385.35
2017-05-19,1384.4,1391.7,1368.16,1382.99
2017-05-22,1382.76,1408.66,1378.75,1396.89
2017-05-23,1395.94,1419.73,1386.05,1417.61
2017-05-24,1418.31,1422.32,1390.06,1415.49
2017-05-25,1408.42,1419.96,1379.46,1379.93
