date,open,close,high,low
2017-01-11,3355.801,3334.495,3366.632,3334.298
2017-01-12,3332.686,3317.624,3343.128,3315.963
2017-01-13,3317.963,3319.912,3338.174,3309.374
2017-01-16,3314.151,3319.446,3322.782,3264.207
2017-01-17,3305.6,3326.356,3327.377,3292.204
2017-01-18,3323.339,3339.365,3350.962,3320.406
2017-01-19,3330.952,3329.289,3346.496,3324.684
2017-01-20,3326.977,3354.889,3358.412,3326.374
2017-01-23,3359.054,3364.081,3378.739,3355.848
2017-01-24,3363.137,3364.451,3371.32,3355.899
2017-01-25,3361.656,3375.904,3376.442,3357.218
2017-01-26,3378.261,3387.961,3395.885,3378.261
2017-02-03,3390.932,3364.492,3392.477,3362.565
2017-02-06,3368.108,3373.205,3381.335,3358.752
2017-02-07,3371.77,3365.685,3376.71,3354.625
2017-02-08,3361.781,3383.288,3383.686,3347.43
2017-02-09,3381.899,3396.292,3406.589,3379.787
2017-02-10,3398.317,3413.487,3422.326,3398.03
2017-02-13,3416.917,3436.275,3439.543,3416.875
2017-02-14,3438.511,3435.804,3440.675,3424.403
2017-02-15,3435.388,3421.713,3448.032,3417.081
2017-02-16,3421.83,3440.933,3440.933,3418.351
2017-02-17,3443.617,3421.442,3457.556,3419.614
2017-02-20,3421.643,3471.393,3472.604,3421.643
2017-02-21,3475.058,3482.823,3490.086,3472.017
2017-02-22,3483.201,3489.757,3489.946,3473.524
2017-02-23,3487.575,3473.324,3492.962,3460.118
2017-02-24,3468.959,3473.852,3473.852,3455.251
2017-02-27,3471.132,3446.223,3472.836,3441.394
2017-02-28,3445.027,3452.81,3460.909,3441.359
2017-03-01,3452.206,3458.438,3472.696,3449.109
2017-03-02,3463.483,3435.096,3468.471,3434.001
2017-03-03,3424.663,3427.863,3428.882,3412.831
2017-03-06,3427.253,3446.484,3449.034,3425.904
2017-03-07,3446.163,3453.957,3454.039,3440.057
2017-03-08,3452.201,3448.731,3457.035,3441.258
2017-03-09,3442.895,3426.944,3443.046,3414.678
2017-03-10,3423.978,3427.892,3436.239,3423.937
2017-03-13,3425.672,3458.098,3458.098,3412.688
2017-03-14,3456.658,3456.693,3465.392,3448.903
2017-03-15,3452.214,3463.644,3463.919,3445.268
2017-03-16,3472.269,3481.507,3492.127,3472.269
2017-03-17,3485.311,3445.805,3488.497,3441.469
2017-03-20,3449.052,3449.613,3454.063,3429.825
2017-03-21,3449.77,3466.347,3466.703,3445.642
2017-03-22,3450.754,3450.05,3464.333,3433.499
2017-03-23,3452.406,3461.978,3470.816,3435.691
2017-03-24,3464.197,3489.6,3499.318,3461.111
2017-03-27,3488.765,3478.039,3505.979,3474.521
2017-03-28,3480.249,3469.809,3482.292,3461.468
2017-03-29,3472.967,3465.193,3483.057,3455.553
2017-03-30,3461.616,3436.758,3467.305,3422.366
2017-03-31,3434.822,3456.046,3456.305,3430.82
2017-04-05,3476.423,3503.893,3504.538,3475.149
2017-04-06,3507.988,3514.047,3517.778,3495.725
2017-04-07,3514.452,3517.463,3526.815,3506.389
2017-04-10,3519.46,3505.139,3522.796,3502.083
2017-04-11,3503.829,3517.328,3520.132,3466.139
2017-04-12,3514.572,3509.439,3523.098,3497.999
2017-04-13,3500.284,3514.566,3518.439,3496.57
2017-04-14,3516.81,3486.505,3517.466,3476.947
2017-04-17,3475.738,3479.942,3480.57,3453.676
2017-04-18,3474.889,3462.743,3489.085,3462.63
2017-04-19,3452.99,3445.876,3459.352,3418.514
2017-04-20,3444.523,3461.548,3465.609,3440.715
2017-04-21,3461.389,3466.787,3475.562,3449.542
2017-04-24,3458.228,3431.259,3458.228,3403.979
2017-04-25,3427.732,3440.974,3449.672,3422.652
2017-04-26,3440.253,3445.183,3466.565,3439.151
2017-04-27,3435.102,3446.72,3449.272,3399.539
2017-04-28,3439.574,3439.753,3439.904,3417.238
2017-05-02,3427.917,3426.577,3436.306,3418.665
2017-05-03,3421.759,3413.128,3432.225,3403.078
2017-05-04,3404.938,3404.386,3421.395,3391.277
2017-05-05,3393.483,3382.55,3395.453,3366.557
2017-05-08,3369.108,3358.813,3374.157,3339.574
2017-05-09,3342.598,3352.532,3358.046,3327.59
2017-05-10,3350.65,3337.701,3369.435,3336.003
2017-05-11,3322.946,3356.646,3359.6,3312.892
2017-05-12,3350.937,3385.379,3387.268,3349.167
2017-05-15,3391.588,3399.194,3406.581,3391.588
2017-05-16,3390.925,3428.649,3428.853,3373.552
2017-05-17,3423.19,3409.966,3433.97,3408.154
2017-05-18,3387.666,3398.113,3409.932,3383.935
2017-05-19,3395.232,3403.849,3405.945,3392.378
2017-05-22,3400.588,3411.239,3424.178,3391.175
2017-05-23,3405.025,3424.194,3434.766,3401.534
2017-05-24,3409.717,3424.167,3424.167,3383.892
2017-05-25,3414.399,3485.658,3490.418,3413.225
2017-05-26,3479.621,3480.435,3498.315,3473.04
2017-05-31,3495.073,3492.885,3515.081,3474.922
2017-06-01,3485.222,3497.738,3499.814,3476.428
2017-06-02,3491.589,3486.507,3498.119,3470.202
2017-06-05,3480.169,3468.754,3484.124,3462.314
2017-06-06,3464.377,3492.882,3492.882,3460.453
2017-06-07,3493.885,3533.872,3537.095,3491.133
2017-06-08,3531.242,3560.979,3562.272,3528.179
2017-06-09,3561.241,3576.17,3590.887,3560.634
2017-06-12,3570.219,3574.389,3603.69,3565.901
2017-06-13,3569.159,3582.267,3584.409,3559.213
2017-06-14,3571.248,3535.299,3571.248,3530.274
2017-06-15,3530.747,3528.793,3542.28,3508.946
2017-06-16,3522.975,3518.761,3536.14,3514.389
2017-06-19,3520.06,3553.665,3554.91,3520.06
2017-06-20,3560.787,3546.494,3563.696,3539.515
2017-06-21,3567.126,3587.955,3587.986,3545.567
2017-06-22,3583.558,3590.343,3635.527,3581.338
2017-06-23,3583.436,3622.883,3623.235,3569.323
2017-06-26,3627.021,3668.092,3671.944,3627.021
2017-06-27,3665.578,3674.715,3676.533,3648.764
2017-06-28,3664.163,3646.167,3672.189,3644.027
2017-06-29,3649.253,3668.828,3669.135,3644.733
2017-06-30,3654.735,3666.798,3669.758,3646.227
2017-07-03,3667.232,3650.846,3667.596,3633.783
2017-07-04,3646.828,3619.984,3646.846,3611.691
2017-07-05,3611.898,3659.68,3660.729,3610.459
2017-07-06,3654.558,3660.097,3666.775,3629.56
2017-07-07,3647.642,3655.929,3657.113,3631.87
2017-07-10,3647.938,3653.687,3667.846,3641.528
2017-07-11,3646.878,3670.809,3701.209,3645.995
2017-07-12,3672.633,3658.824,3691.581,3640.589
2017-07-13,3656.35,3686.921,3690.483,3652.566
2017-07-14,3682.615,3703.094,3703.094,3672.743
2017-07-17,3700.618,3663.558,3716.47,3621.365
2017-07-18,3648.494,3667.181,3667.541,3622.041
2017-07-19,3660.867,3729.747,3731.047,3658.204
2017-07-20,3725.144,3747.884,3750.194,3723.069
2017-07-21,3738.185,3728.598,3751.695,3722.066
2017-07-24,3724.378,3743.469,3755.19,3719.849
2017-07-25,3742.641,3719.559,3752.156,3713.277
2017-07-26,3722.876,3705.388,3738.532,3684.182
2017-07-27,3700.856,3712.195,3716.689,3672.497
2017-07-28,3703.49,3721.891,3725.538,3696.778
2017-07-31,3722.428,3737.873,3746.521,3713.655
2017-08-01,3738.736,3770.383,3770.404,3737.095
2017-08-02,3768.194,3760.853,3784.351,3759.276
2017-08-03,3755.108,3727.826,3766.345,3718.435
2017-08-04,3724.723,3707.58,3738.731,3707.003
2017-08-07,3701.216,3726.795,3730.777,3689.955
2017-08-08,3724.329,3732.213,3737.334,3718.812
2017-08-09,3728.032,3731.044,3738.999,3713.567
2017-08-10,3724.962,3715.921,3746.861,3688.177
2017-08-11,3687.931,3647.35,3700.494,3645.095
2017-08-14,3651.375,3694.683,3698.366,3651.375
2017-08-15,3695.78,3706.057,3719.293,3692.28
2017-08-16,3701.134,3701.421,3707.144,3679.734
2017-08-17,3707.067,3721.277,3722.624,3704.413
2017-08-18,3707.189,3724.675,3733.491,3700.411
2017-08-21,3731.84,3740.994,3744.263,3728.616
2017-08-22,3745.754,3752.298,3758.292,3734.556
2017-08-23,3747.611,3756.088,3772.457,3741.72
2017-08-24,3755.89,3734.646,3765.708,3729.088
2017-08-25,3736.292,3795.754,3795.969,3736.292
2017-08-28,3805.657,3842.712,3866.942,3805.657
2017-08-29,3839.178,3834.538,3847.93,3825.76
2017-08-30,3834.268,3834.301,3854.706,3827.861
2017-08-31,3835.839,3822.093,3840.199,3800.886
2017-09-01,3825.339,3830.538,3843.618,3818.159
2017-09-04,3828.545,3845.616,3847.091,3813.554
2017-09-05,3845.545,3857.046,3865.294,3841.951
2017-09-06,3846.747,3849.45,3858.248,3831.384
2017-09-07,3851.688,3829.871,3858.162,3828.835
2017-09-08,3830.071,3825.99,3843.019,3813.983
2017-09-11,3828.342,3825.645,3850.741,3817.511
2017-09-12,3832.242,3837.934,3849.389,3822.004
2017-09-13,3835.549,3842.606,3847.784,3822.944
2017-09-14,3843.572,3829.955,3854.493,3820.088
2017-09-15,3826.145,3831.297,3843.297,3818.523
2017-09-18,3832.963,3843.143,3862.359,3832.963
2017-09-19,3849.879,3832.116,3857.303,3820.289
2017-09-20,3830.155,3842.435,3850.943,3827.886
2017-09-21,3843.258,3837.818,3860.798,3837.384
2017-09-22,3826.459,3837.73,3842.252,3816.823
2017-09-25,3829.219,3817.792,3835.389,3811.119
2017-09-26,3810.333,3820.782,3821.693,3808.383
2017-09-27,3818.965,3821.2,3832.566,3818.815
2017-09-28,3821.59,3822.539,3827.331,3813.753
2017-09-29,3825.202,3836.501,3852.224,3825.202
2017-10-09,3910.115,3882.208,3918.839,3876.032
2017-10-10,3883.004,3889.864,3900.742,3855.467
2017-10-11,3886.818,3902.687,3913.07,3885.497
2017-10-12,3902.016,3912.954,3917.444,3897.547
2017-10-13,3912.975,3921.002,3927.174,3908.889
2017-10-16,3926.275,3913.446,3947.424,3913.322
2017-10-17,3910.789,3913.069,3924.614,3900.476
2017-10-18,3914.815,3944.163,3944.411,3914.815
2017-10-19,3940.583,3931.25,3944.035,3923.646
2017-10-20,3918.527,3926.852,3928.961,3910.197
2017-10-23,3930.891,3930.798,3936.273,3920.656
2017-10-24,3926.23,3959.395,3959.495,3922.029
2017-10-25,3958.167,3976.949,3978.089,3954.001
2017-10-26,3980.048,3993.575,4013.599,3973.554
2017-10-27,3992.554,4021.968,4024.465,3991.354
2017-10-30,4022.164,4009.722,4033.339,3960.27
2017-10-31,3995.394,4006.718,4009.283,3983.257
2017-11-01,4007.912,3996.622,4032.458,3991.324
2017-11-02,3994.095,3997.134,3999.226,3971.376
2017-11-03,3992.35,3992.698,3999.337,3963.026
2017-11-06,3989.182,4020.89,4021.638,3975.407
2017-11-07,4022.402,4054.247,4064.218,4021.364
2017-11-08,4051.494,4048.006,4089.146,4040.577
2017-11-09,4043.066,4075.9,4076.61,4038.4
2017-11-10,4070.276,4111.911,4116.714,4067.657
2017-11-13,4115.551,4128.073,4137.646,4115.551
2017-11-14,4129.274,4099.351,4133.546,4086.89
2017-11-15,4084.213,4073.67,4102.807,4055.717
2017-11-16,4063.494,4105.012,4107.617,4062.273
2017-11-17,4094.079,4120.851,4122.376,4081.372
2017-11-20,4093.734,4143.833,4144.514,4060.964
2017-11-21,4131.848,4217.702,4220.264,4129.978
2017-11-22,4228.372,4227.567,4260.64,4191.145
2017-11-23,4213.378,4102.397,4214.19,4086.902
2017-11-24,4089.472,4104.203,4116.594,4057.489
2017-11-27,4088.932,4049.948,4088.932,4037.146
2017-11-28,4034.206,4055.824,4056.475,4010.296
2017-11-29,4061.355,4053.753,4069.242,4004.687
2017-11-30,4034.009,4006.099,4052.797,3988.002
2017-12-01,4003.56,3998.137,4027.106,3984.378
2017-12-04,3989.047,4018.857,4032.986,3982.318
2017-12-05,4007.936,4040.17,4045.933,4006.543
2017-12-06,4027.123,4015.821,4031.753,3964.809
2017-12-07,4003.583,3971.057,4017.947,3955.994
2017-12-08,3962.829,4003.379,4014.139,3955.44
2017-12-11,4006.878,4069.5,4069.5,4005.269
2017-12-12,4068.505,4016.016,4070.15,4015.455
2017-12-13,4013.832,4050.093,4052.688,4004.744
2017-12-14,4050.903,4026.152,4057.625,4013.855
2017-12-15,4018.731,3980.856,4020.267,3974.928
2017-12-18,3983.297,3985.291,4008.069,3967.934
2017-12-19,3985.823,4035.329,4035.63,3985.823
2017-12-20,4036.019,4030.49,4044.849,4015.629
2017-12-21,4023.076,4067.849,4080.781,4014.653
2017-12-22,4064.913,4054.598,4076.803,4048.491
2017-12-25,4057.417,4041.54,4086.934,4026.45
2017-12-26,4040.617,4053.622,4056.855,4015.3
2017-12-27,4045.279,3991.208,4047.737,3986.739
2017-12-28,3992.997,4018.897,4036.698,3980.236
2017-12-29,4022.883,4030.855,4043.14,4012.875
2018-01-02,4045.209,4087.401,4087.779,4045.209
2018-01-03,4091.461,4111.393,4140.054,4088.73
2018-01-04,4114.121,4128.812,4137.642,4105.886
2018-01-05,4133.344,4138.751,4151.282,4123.282
2018-01-08,4140.855,4160.16,4166.318,4127.308
2018-01-09,4157.539,4189.298,4191.284,4153.502
2018-01-10,4187.204,4207.813,4211.055,4175.136
2018-01-11,4197.114,4205.586,4211.799,4181.957
2018-01-12,4205.144,4225.001,4227.392,4199.025
2018-01-15,4229.836,4225.239,4262.931,4216.359
2018-01-16,4215.625,4258.473,4260.212,4213.128
2018-01-17,4261.783,4248.116,4283.345,4230.537
2018-01-18,4259.375,4271.417,4292.637,4246.684
2018-01-19,4281.937,4285.395,4316.571,4269.617
2018-01-22,4276.481,4336.597,4338.483,4275.898
2018-01-23,4346.889,4382.613,4383.572,4346.793
2018-01-24,4389.455,4389.885,4397.82,4349.087
2018-01-25,4381.977,4365.079,4392.196,4336.239
2018-01-26,4352.221,4381.3,4403.338,4351.487
2018-01-29,4387.058,4302.018,4395.905,4287.112
2018-01-30,4286.683,4256.102,4308.512,4251.571
2018-01-31,4234.11,4275.899,4287.858,4232.773
2018-02-01,4276.343,4245.898,4287.389,4214.291
2018-02-02,4213.939,4271.233,4271.765,4181.779
2018-02-05,4204.458,4274.146,4274.146,4200.141
2018-02-06,4182.326,4148.886,4211.523,4131.556
2018-02-07,4205.737,4050.497,4212.568,4048.423
2018-02-08,4022.88,4012.047,4071.665,3974.678
2018-02-09,3896.169,3840.653,3911.292,3759.146
2018-02-12,3846.267,3890.105,3907.843,3828.07
2018-02-13,3925.596,3935.632,3986.981,3925.596
2018-02-14,3945.094,3966.961,3971.404,3923.127
2018-02-22,4020.973,4052.733,4058.788,4009.92
2018-02-23,4061.755,4071.089,4085.201,4035.232
2018-02-26,4093.399,4118.419,4128.744,4048.983
2018-02-27,4120.871,4058.981,4120.871,4051.805
2018-02-28,4016.791,4023.642,4051.712,3991.706
2018-03-01,3994.869,4049.086,4061.033,3986.895
2018-03-02,4014.951,4016.461,4044.418,4006.944
2018-03-05,4021.658,4018.097,4042.835,3995.872
2018-03-06,4034.985,4066.565,4067.553,3998.932
2018-03-07,4063.503,4036.654,4089.696,4027.936
2018-03-08,4038.953,4077.6,4078.226,4029.714
2018-03-09,4088.07,4108.865,4110.674,4076.454
2018-03-12,4130.708,4127.666,4139.526,4112.766
2018-03-13,4124.331,4091.253,4130.283,4087.563
2018-03-14,4076.063,4073.345,4089.094,4066.49
2018-03-15,4058.706,4096.163,4098.989,4058.706
2018-03-16,4096.886,4056.423,4110.045,4055.822
2018-03-19,4054.617,4074.248,4074.518,4033.522
2018-03-20,4045.743,4077.704,4080.193,4040.308
2018-03-21,4097.024,4061.05,4110.116,4046.241
2018-03-22,4062.067,4020.349,4072.377,4003.721
2018-03-23,3896.736,3904.936,3928.511,3834.937
2018-03-26,3862.695,3879.893,3883.901,3829.916
2018-03-27,3927.492,3913.269,3936.778,3881.873
2018-03-28,3865.045,3842.716,3907.281,3835.883
2018-03-29,3854.591,3894.05,3913.958,3794.262
2018-03-30,3893.747,3898.498,3915.347,3879.213
2018-04-02,3897.005,3886.919,3937.018,3882.886
2018-04-03,3850.155,3862.48,3878.15,3839.933
2018-04-04,3873.627,3854.863,3898.613,3852.496
2018-04-09,3851.955,3852.929,3870.674,3827.413
2018-04-10,3860.723,3927.173,3927.425,3851.796
2018-04-11,3934.17,3938.343,3958.707,3924.96
2018-04-12,3935.673,3898.635,3937.784,3896.179
2018-04-13,3920.738,3871.144,3929.952,3866.186
2018-04-16,3862.474,3808.863,3869.156,3789.612
2018-04-17,3812.875,3748.641,3822.626,3745.444
2018-04-18,3785.306,3766.282,3789.659,3708.107
2018-04-19,3774.784,3811.843,3824.032,3767.797
2018-04-20,3801.208,3760.854,3815.444,3750.103
2018-04-23,3754.69,3766.326,3787.395,3735.184
2018-04-24,3769.879,3843.489,3854.429,3769.879
2018-04-25,3824.593,3828.702,3838.692,3817.032
2018-04-26,3823.392,3755.494,3828.713,3744.885
2018-04-27,3771.037,3756.877,3776.975,3714.644
2018-05-02,3769.925,3763.646,3787.303,3744.548
2018-05-03,3756.166,3793.0,3797.527,3732.372
2018-05-04,3784.316,3774.598,3801.524,3770.939
2018-05-07,3782.54,3834.188,3834.587,3776.03
2018-05-08,3834.614,3878.677,3892.073,3833.729
2018-05-09,3876.13,3871.615,3878.938,3855.739
2018-05-10,3882.836,3893.057,3894.49,3867.308
2018-05-11,3902.148,3872.838,3903.338,3871.952
2018-05-14,3886.874,3909.293,3919.3,3886.874
2018-05-15,3920.14,3924.098,3924.343,3892.92
2018-05-16,3909.818,3892.844,3923.343,3889.188
2018-05-17,3895.49,3864.051,3899.514,3858.853
2018-05-18,3860.164,3903.064,3903.064,3841.896
2018-05-21,3925.539,3921.242,3937.461,3913.605
2018-05-22,3918.815,3906.208,3918.815,3881.169
2018-05-23,3898.268,3854.583,3898.268,3854.583
2018-05-24,3853.292,3827.217,3859.103,3823.924
2018-05-25,3823.745,3816.498,3841.124,3804.135
2018-05-28,3816.265,3833.26,3846.553,3799.321
2018-05-29,3824.191,3804.009,3841.779,3800.675
2018-05-30,3755.176,3723.372,3767.887,3722.072
2018-05-31,3749.295,3802.376,3804.792,3742.529
2018-06-01,3789.672,3770.589,3802.537,3753.84
2018-06-04,3785.187,3807.578,3813.407,3776.619
2018-06-05,3811.285,3845.316,3845.565,3800.926
2018-06-06,3839.683,3837.351,3848.33,3830.896
2018-06-07,3846.937,3831.013,3859.848,3827.687
2018-06-08,3819.448,3779.616,3819.461,3759.272
2018-06-11,3770.208,3779.982,3792.548,3756.515
2018-06-12,3783.186,3825.953,3830.471,3765.264
2018-06-13,3814.617,3788.339,3817.453,3782.073
2018-06-14,3774.64,3773.366,3808.162,3759.248
2018-06-15,3763.041,3753.434,3780.337,3737.428
2018-06-19,3702.668,3621.117,3712.816,3583.021
2018-06-20,3602.551,3635.444,3649.336,3578.174
2018-06-21,3633.556,3592.965,3673.563,3589.49
2018-06-22,3567.894,3608.905,3609.075,3542.456
2018-06-25,3625.798,3560.478,3631.025,3559.034
2018-06-26,3521.588,3531.111,3541.782,3478.213
2018-06-27,3525.132,3459.262,3537.657,3441.785
2018-06-28,3434.944,3423.526,3477.057,3416.948
2018-06-29,3431.962,3510.985,3512.383,3425.216
2018-07-02,3504.457,3407.964,3506.9,3383.501
2018-07-03,3410.477,3409.28,3422.04,3319.289
2018-07-04,3398.779,3363.747,3418.331,3359.086
2018-07-05,3365.555,3342.438,3398.485,3330.711
2018-07-06,3347.062,3365.123,3396.246,3295.73
2018-07-09,3378.906,3459.184,3459.315,3378.906
2018-07-10,3464.906,3467.516,3474.14,3437.271
2018-07-11,3398.927,3407.53,3427.571,3375.144
2018-07-12,3403.33,3481.056,3499.097,3403.33
2018-07-13,3488.497,3492.69,3499.764,3474.912
2018-07-16,3488.967,3472.086,3506.236,3459.731
2018-07-17,3466.424,3449.377,3467.185,3420.971
2018-07-18,3456.607,3431.323,3479.264,3430.156
2018-07-19,3444.803,3428.343,3466.506,3417.963
2018-07-20,3426.456,3492.894,3505.928,3398.953
2018-07-23,3471.856,3525.75,3527.534,3464.648
2018-07-24,3530.664,3581.706,3596.513,3530.664
2018-07-25,3589.506,3577.752,3589.984,3566.314
2018-07-26,3583.317,3536.246,3593.923,3528.644
2018-07-27,3533.771,3521.227,3545.406,3512.703
2018-07-30,3520.854,3515.079,3550.902,3489.549
2018-07-31,3510.474,3517.657,3528.154,3493.155
2018-08-01,3530.03,3447.388,3543.606,3446.777
2018-08-02,3434.352,3370.958,3434.352,3322.096
2018-08-03,3366.664,3315.284,3381.342,3315.201
2018-08-06,3312.815,3273.273,3344.246,3257.686
2018-08-07,3284.979,3368.87,3368.962,3263.499
2018-08-08,3362.149,3314.508,3368.16,3311.769
2018-08-09,3303.477,3397.53,3408.391,3299.616
2018-08-10,3398.414,3405.019,3424.041,3380.573
2018-08-13,3369.981,3390.344,3396.188,3336.696
2018-08-14,3386.483,3372.914,3391.729,3356.614
2018-08-15,3371.959,3291.976,3372.137,3288.709
2018-08-16,3251.856,3276.728,3315.203,3231.556
2018-08-17,3305.895,3229.62,3311.573,3224.1
2018-08-20,3238.215,3267.25,3267.25,3209.012
2018-08-21,3271.84,3326.649,3331.708,3270.03
2018-08-22,3328.969,3307.955,3328.969,3299.394
2018-08-23,3308.459,3320.026,3336.112,3285.814
2018-08-24,3308.478,3325.335,3353.045,3291.865
2018-08-27,3339.389,3406.574,3406.574,3339.265
2018-08-28,3408.15,3400.171,3416.593,3388.814
2018-08-29,3393.053,3386.574,3398.714,3377.123
2018-08-30,3385.805,3351.094,3402.563,3349.469
2018-08-31,3333.38,3334.504,3356.576,3310.873
2018-09-03,3320.69,3321.825,3325.607,3291.784
2018-09-04,3324.186,3363.898,3370.963,3307.959
2018-09-05,3349.698,3298.141,3354.199,3298.141
2018-09-06,3286.665,3262.881,3311.497,3253.755
2018-09-07,3273.891,3277.644,3316.615,3253.725
2018-09-10,3271.382,3230.068,3277.884,3227.848
2018-09-11,3229.705,3224.212,3245.617,3209.112
2018-09-12,3216.991,3202.025,3225.601,3194.979
2018-09-13,3239.685,3236.566,3249.593,3191.398
2018-09-14,3242.831,3242.09,3254.104,3227.944
2018-09-17,3224.927,3204.922,3230.788,3200.51
2018-09-18,3193.642,3269.432,3270.107,3193.642
2018-09-19,3261.997,3312.482,3335.991,3258.31
2018-09-20,3314.876,3310.126,3332.309,3303.073
2018-09-21,3320.696,3410.486,3410.486,3307.767
2018-09-25,3375.972,3379.804,3394.377,3367.025
2018-09-26,3388.558,3417.241,3448.26,3383.235
2018-09-27,3415.953,3403.59,3423.71,3394.732
2018-09-28,3409.96,3438.865,3444.988,3404.697
2018-10-08,3361.559,3290.899,3364.464,3285.253
2018-10-09,3290.171,3288.691,3309.798,3276.132
2018-10-10,3295.429,3281.598,3315.731,3256.582
2018-10-11,3179.541,3124.114,3209.52,3099.04
2018-10-12,3123.372,3170.726,3184.122,3094.966
2018-10-15,3173.847,3126.452,3183.13,3120.231
2018-10-16,3128.576,3100.974,3166.092,3089.367
2018-10-17,3140.684,3118.246,3149.134,3062.554
2018-10-18,3097.79,3044.392,3097.79,3043.382
2018-10-19,3017.749,3134.946,3137.748,3009.498
2018-10-22,3159.561,3270.273,3297.38,3159.561
2018-10-23,3273.127,3183.426,3276.021,3163.57
2018-10-24,3169.457,3188.202,3245.397,3164.293
2018-10-25,3107.84,3194.308,3197.321,3099.889
2018-10-26,3204.285,3173.635,3218.102,3151.924
2018-10-29,3157.488,3076.889,3158.811,3062.58
2018-10-30,3061.93,3110.261,3146.628,3050.771
2018-10-31,3116.658,3153.823,3168.919,3106.028
2018-11-01,3185.202,3177.034,3217.803,3173.099
2018-11-02,3258.609,3290.246,3290.246,3222.435
2018-11-05,3269.47,3262.835,3279.878,3230.363
2018-11-06,3254.978,3243.15,3254.978,3213.895
2018-11-07,3243.878,3221.91,3270.5,3218.422
2018-11-08,3251.728,3212.774,3253.574,3207.708
2018-11-09,3193.304,3167.444,3193.304,3166.311
2018-11-12,3160.247,3205.141,3206.513,3152.44
2018-11-13,3164.922,3237.382,3254.768,3161.098
2018-11-14,3233.641,3204.943,3239.245,3200.229
2018-11-15,3201.281,3242.372,3242.384,3198.781
2018-11-16,3242.879,3257.674,3282.39,3223.722
2018-11-19,3258.792,3294.603,3294.603,3251.067
2018-11-20,3268.077,3218.408,3278.785,3213.683
2018-11-21,3187.103,3226.492,3230.258,3185.239
2018-11-22,3232.973,3214.427,3235.452,3199.698
2018-11-23,3208.593,3143.475,3212.195,3139.386
2018-11-26,3148.672,3141.243,3169.442,3131.636
2018-11-27,3152.774,3137.241,3162.012,3126.289
2018-11-28,3137.748,3178.933,3179.411,3126.618
2018-11-29,3198.826,3137.654,3204.857,3137.654
2018-11-30,3136.196,3172.69,3175.154,3132.423
2018-12-03,3260.686,3260.95,3273.64,3228.361
2018-12-04,3256.228,3267.71,3267.94,3243.695
2018-12-05,3224.256,3252.004,3266.904,3219.979
2018-12-06,3218.113,3181.673,3223.522,3179.895
2018-12-07,3187.492,3181.565,3193.819,3176.706
2018-12-10,3153.523,3144.763,3170.152,3134.385
2018-12-11,3148.226,3159.816,3161.956,3143.607
2018-12-12,3181.566,3170.609,3182.211,3160.278
2018-12-13,3178.891,3219.692,3234.082,3169.423
2018-12-14,3207.348,3165.911,3210.722,3165.911
2018-12-17,3158.284,3161.197,3167.513,3134.365
2018-12-18,3139.949,3128.427,3165.002,3114.468
2018-12-19,3133.742,3091.126,3137.01,3086.758
2018-12-20,3083.544,3067.417,3097.72,3044.293
2018-12-21,3055.326,3029.395,3057.401,3007.61
2018-12-24,3015.497,3038.198,3040.352,3007.329
2018-12-25,3006.879,3017.282,3030.142,2964.875
2018-12-26,3012.869,3002.033,3029.061,2996.483
2018-12-27,3042.949,2990.506,3047.235,2990.506
2018-12-28,2994.795,3010.654,3024.353,2984.818
2019-01-02,3017.067,2969.535,3018.776,2958.488
2019-01-03,2963.019,2964.842,3000.441,2953.255
2019-01-04,2940.192,3035.874,3036.815,2935.83
2019-01-07,3055.154,3054.303,3061.749,3035.912
2019-01-08,3049.875,3047.704,3055.51,3038.534
2019-01-09,3065.231,3078.476,3117.961,3062.847
2019-01-10,3077.482,3072.686,3092.541,3062.572
2019-01-11,3082.262,3094.778,3102.833,3071.026
2019-01-14,3092.498,3067.785,3097.406,3064.383
2019-01-15,3071.519,3127.99,3129.371,3064.671
2019-01-16,3126.135,3128.652,3135.012,3117.293
2019-01-17,3132.629,3111.417,3141.71,3110.061
2019-01-18,3124.503,3168.174,3171.686,3120.346
2019-01-21,3170.877,3185.636,3199.213,3170.877
2019-01-22,3181.949,3143.317,3181.949,3135.338
2019-01-23,3136.096,3141.053,3157.627,3131.867
2019-01-24,3146.605,3158.782,3165.63,3125.301
2019-01-25,3165.181,3184.47,3203.175,3164.408
2019-01-28,3203.119,3183.778,3228.868,3174.724
2019-01-29,3177.261,3193.97,3200.99,3148.235
2019-01-30,3181.655,3168.483,3202.896,3167.893
2019-01-31,3182.699,3201.633,3216.067,3178.011
2019-02-01,3225.734,3247.397,3247.496,3207.717
2019-02-11,3239.808,3306.473,3307.064,3239.808
2019-02-12,3306.352,3330.335,3335.361,3298.634
2019-02-13,3337.779,3397.028,3405.577,3329.144
2019-02-14,3392.855,3402.14,3415.399,3381.982
2019-02-15,3391.242,3338.705,3395.029,3335.871
2019-02-18,3366.423,3445.745,3445.745,3366.423
2019-02-19,3454.722,3439.608,3480.794,3419.073
2019-02-20,3449.932,3451.927,3463.774,3421.505
2019-02-21,3450.141,3442.706,3500.252,3431.631
2019-02-22,3439.378,3520.118,3520.118,3417.978
2019-02-25,3575.853,3729.483,3729.483,3574.689
2019-02-26,3734.706,3684.694,3762.113,3679.271
2019-02-27,3682.812,3678.392,3737.632,3638.333
2019-02-28,3675.264,3669.37,3695.465,3650.054
