date,open,high,low,close
2015-04-21,75.38,76.3,74.79,76.26
2015-04-22,77.52,77.64,75.8,77.27
2015-04-23,77.64,78.36,75.84,76.26
2015-04-24,75.04,75.97,73.07,74.29
2015-04-27,74.71,78.06,74.71,77.39
2015-04-28,77.31,80.71,75.97,77.06
2015-04-29,78.06,79.15,77.27,77.56
2015-04-30,77.64,78.9,76.34,76.47
2015-05-04,76.51,77.01,75.63,76.22
2015-05-05,75.76,75.97,72.23,73.24
2015-05-06,73.87,75.55,72.61,73.61
2015-05-07,73.49,75.29,73.07,74.24
2015-05-08,74.62,75.97,73.03,74.29
2015-05-11,73.49,75.34,72.78,75.17
2015-05-12,74.79,75.29,73.7,74.58
2015-05-13,75.0,75.46,73.15,73.61
2015-05-14,73.66,74.71,73.03,73.41
2015-05-15,73.11,74.12,70.93,72.02
2015-05-18,71.39,72.1,70.68,70.72
2015-05-19,70.72,74.24,70.47,73.99
2015-05-20,73.99,78.06,73.91,75.71
2015-05-21,76.55,77.6,75.17,76.22
2015-05-22,76.93,78.53,76.43,78.48
2015-05-25,79.74,81.25,79.74,80.67
2015-05-26,80.75,81.38,79.41,80.58
2015-05-27,80.62,81.92,78.99,80.04
2015-05-28,79.99,80.29,74.92,75.21
2015-05-29,75.42,76.38,73.24,75.84
2015-06-01,75.21,79.7,73.95,79.03
2015-06-02,78.99,80.33,77.77,79.53
2015-06-03,79.74,82.26,77.85,81.63
2015-06-04,81.59,86.67,79.41,85.79
2015-06-05,88.09,89.02,81.88,83.9
2015-06-08,84.11,88.98,82.3,88.68
2015-06-09,88.77,91.07,86.5,87.42
2015-06-10,86.08,88.85,85.45,85.91
2015-06-11,86.33,87.3,84.23,85.45
2015-06-12,86.37,87.17,84.36,85.24
2015-06-15,85.95,87.0,81.13,81.84
2015-06-16,81.84,83.1,79.74,80.96
2015-06-17,82.34,82.97,80.92,81.55
2015-06-18,80.58,81.21,78.61,78.86
2015-06-19,79.74,80.12,75.13,75.55
2015-06-23,75.8,79.74,74.37,79.2
2015-06-24,78.27,80.08,76.38,79.45
2015-06-25,81.8,82.22,76.85,77.39
2015-06-26,76.22,78.4,70.76,73.03
2015-06-29,74.29,76.76,67.7,73.15
2015-06-30,73.87,79.74,73.87,78.57
2015-07-01,76.93,78.32,75.8,76.43
2015-07-02,78.95,80.5,75.34,78.27
2015-07-03,78.27,79.84,73.57,76.66
2015-07-06,82.71,82.71,79.19,81.93
2015-07-07,80.97,89.24,78.36,87.98
2015-07-08,82.71,90.55,79.19,80.15
2015-07-09,76.18,86.85,73.35,82.71
2015-07-10,80.84,88.16,79.67,82.67
2015-07-13,80.58,82.19,78.53,79.71
2015-07-14,78.45,79.14,76.23,77.79
2015-07-15,77.4,80.58,77.1,80.45
2015-07-16,80.45,80.49,77.49,79.01
2015-07-17,79.88,80.23,78.4,79.93
2015-07-20,79.49,80.49,78.58,80.28
2015-07-21,79.54,80.54,78.4,78.71
2015-07-22,77.97,78.36,77.19,77.71
2015-07-23,77.32,78.53,76.45,78.1
2015-07-24,78.36,79.19,77.58,77.93
2015-07-27,77.27,77.84,72.57,72.7
2015-07-28,72.14,75.53,71.57,74.18
2015-07-29,74.18,75.18,73.57,74.7
2015-07-30,74.66,75.44,73.92,73.92
2015-07-31,74.44,75.66,73.75,75.31
2015-08-03,74.88,79.32,74.22,78.75
2015-08-04,78.19,79.23,77.58,79.01
2015-08-05,78.62,79.32,77.71,77.97
2015-08-06,77.58,80.75,77.49,78.88
2015-08-07,78.8,80.41,78.62,79.62
2015-08-10,78.88,81.23,78.14,81.06
2015-08-11,80.49,80.54,78.4,79.23
2015-08-12,77.93,79.23,77.71,77.93
2015-08-13,79.06,79.06,76.84,77.71
2015-08-14,77.97,78.14,76.97,77.23
2015-08-17,76.53,76.84,74.88,75.44
2015-08-18,75.49,76.05,72.61,73.14
2015-08-19,74.18,74.75,72.61,74.57
2015-08-20,73.66,73.88,72.74,73.18
2015-08-21,72.74,73.79,70.61,72.0
2015-08-24,70.09,71.13,64.82,65.21
2015-08-25,63.17,66.78,60.99,64.04
2015-08-26,63.99,70.44,63.69,70.05
2015-08-27,71.31,77.05,68.83,76.75
2015-08-28,76.14,77.71,74.22,75.31
2015-08-31,74.75,75.05,72.35,74.22
2015-09-01,73.48,75.66,72.74,73.31
2015-09-02,71.61,74.36,70.96,73.01
2015-09-07,72.05,72.27,69.78,70.35
2015-09-08,70.35,73.88,69.87,72.48
2015-09-09,73.09,73.09,71.96,72.92
2015-09-10,72.27,75.53,71.83,75.27
2015-09-11,74.44,75.36,73.88,74.53
2015-09-14,74.44,80.15,72.92,79.88
2015-09-15,78.1,79.45,76.84,78.4
2015-09-16,77.93,79.27,76.1,77.84
2015-09-17,77.05,78.88,76.27,76.45
2015-09-18,76.27,78.19,76.27,77.1
2015-09-21,76.62,77.27,75.79,76.49
2015-09-22,76.84,78.8,76.27,78.19
2015-09-23,77.49,78.93,76.53,77.19
2015-09-24,77.84,77.88,75.79,76.27
2015-09-25,76.18,77.79,74.96,77.14
2015-09-28,76.45,76.92,76.05,76.23
2015-09-29,75.1,76.23,75.1,75.92
2015-09-30,76.18,77.97,75.71,77.36
2015-10-08,79.23,79.49,76.62,77.19
2015-10-09,78.14,79.23,77.62,78.19
2015-10-12,78.19,79.58,77.45,79.19
2015-10-13,79.06,79.41,78.4,78.62
2015-10-14,77.75,78.8,77.53,77.71
2015-10-15,78.06,80.58,77.49,79.84
2015-10-16,80.1,81.8,79.8,80.89
2015-10-19,80.8,80.8,79.19,79.45
2015-10-20,79.67,80.15,78.58,79.32
2015-10-21,79.14,82.63,78.45,81.36
2015-10-22,80.19,80.45,79.32,79.62
2015-10-23,79.49,79.93,78.71,79.19
2015-10-26,79.8,79.88,78.27,78.67
2015-10-27,78.71,78.93,77.84,78.53
2015-10-28,78.19,78.32,77.58,77.75
2015-10-29,77.71,78.06,77.49,77.53
2015-10-30,77.45,78.71,77.4,78.06
2015-11-02,77.4,78.53,77.4,77.62
2015-11-03,77.66,78.62,77.66,77.93
2015-11-04,78.23,80.06,77.71,79.93
2015-11-05,79.67,83.06,79.14,80.84
2015-11-06,80.67,81.45,79.67,81.32
2015-11-09,81.63,86.98,81.63,83.06
2015-11-10,82.06,82.67,80.8,81.15
2015-11-11,81.15,81.15,79.71,80.28
2015-11-12,80.75,80.84,79.1,79.54
2015-11-13,78.93,79.84,78.75,78.97
2015-11-16,78.4,79.1,78.06,78.8
2015-11-17,79.23,80.32,78.71,78.97
2015-11-18,79.36,80.32,78.36,79.06
2015-11-19,78.71,79.45,78.58,79.23
2015-11-20,79.01,79.62,78.84,79.01
2015-11-23,79.06,79.84,78.88,79.19
2015-11-24,79.36,79.36,77.05,77.84
2015-11-25,77.71,77.71,76.45,77.19
2015-11-26,77.45,78.01,76.18,76.31
2015-11-27,76.23,76.23,73.57,74.18
2015-11-30,74.31,75.4,73.92,74.88
2015-12-01,75.23,75.23,73.62,74.49
2015-12-02,74.57,78.32,74.22,77.97
2015-12-03,77.49,78.27,76.66,77.4
2015-12-04,76.62,77.01,74.57,75.1
2015-12-07,74.88,75.97,74.66,75.71
2015-12-08,75.31,76.71,74.79,75.84
2015-12-09,75.44,76.58,75.4,75.71
2015-12-10,75.71,76.84,74.92,75.14
2015-12-11,75.01,75.14,72.53,73.66
2015-12-14,72.92,74.4,71.83,74.27
2015-12-15,74.14,74.27,73.57,74.14
2015-12-16,74.36,74.4,73.44,73.83
2015-12-17,74.01,74.53,73.79,74.44
2015-12-18,74.4,78.62,74.18,76.27
2015-12-21,75.88,80.32,75.53,79.36
2015-12-22,78.97,79.75,78.62,79.54
2015-12-23,79.58,81.45,79.1,79.19
2015-12-24,79.14,79.71,78.4,78.97
2015-12-25,79.32,79.93,79.23,79.8
2015-12-28,79.88,80.06,77.49,77.66
2015-12-29,77.62,78.23,77.1,78.1
2015-12-30,77.93,79.67,76.4,79.49
2015-12-31,78.88,79.8,77.97,78.32
2016-01-04,77.97,78.14,74.7,75.23
2016-01-05,74.75,76.4,74.01,75.01
2016-01-06,74.88,75.44,74.27,75.36
2016-01-07,74.66,74.66,71.87,72.57
2016-01-08,73.14,74.27,72.31,73.18
2016-01-11,72.61,72.61,69.65,69.83
2016-01-12,69.78,70.74,69.13,69.57
2016-01-13,70.57,70.57,68.7,69.09
2016-01-14,67.69,69.48,67.56,69.17
2016-01-15,69.09,69.31,67.26,67.39
2016-01-18,67.0,68.35,66.87,67.13
2016-01-19,67.83,68.65,66.82,68.39
2016-01-20,67.74,68.26,66.35,67.56
2016-01-21,67.09,68.26,66.52,66.61
2016-01-22,67.39,67.43,65.87,66.52
2016-01-25,66.56,67.43,66.17,67.39
2016-01-26,66.74,67.0,64.34,64.69
2016-01-27,65.13,66.26,64.6,65.3
2016-01-28,65.13,65.56,63.65,64.08
2016-01-29,64.21,65.65,63.65,65.26
2016-02-01,65.21,66.08,63.04,64.08
2016-02-02,63.78,65.08,63.78,64.65
2016-02-03,64.08,64.43,63.34,63.86
2016-02-04,64.39,65.0,63.95,64.78
2016-02-05,64.87,65.0,64.34,64.69
2016-02-15,63.12,64.52,62.99,63.82
2016-02-16,64.3,65.52,64.08,65.04
2016-02-17,65.08,65.61,64.78,65.43
2016-02-18,65.08,65.56,64.73,64.87
2016-02-19,64.87,65.04,63.91,64.21
2016-02-22,64.78,65.78,64.39,65.34
2016-02-23,65.34,65.34,64.08,64.56
2016-02-24,64.21,64.73,63.86,64.47
2016-02-25,64.47,64.47,61.86,62.04
2016-02-26,62.47,63.43,62.17,62.91
2016-02-29,62.82,63.56,61.12,63.39
2016-03-01,63.39,64.34,62.51,63.78
2016-03-02,64.39,65.17,64.08,65.13
2016-03-03,65.08,66.13,64.91,65.95
2016-03-04,65.91,69.74,65.39,69.52
2016-03-07,69.22,69.65,68.13,68.7
2016-03-08,68.7,69.61,66.21,69.48
2016-03-09,68.48,70.0,67.09,69.87
2016-03-10,68.87,69.57,68.13,68.17
2016-03-11,67.87,68.7,67.13,68.61
2016-03-14,68.7,69.83,68.13,68.43
2016-03-15,68.83,69.61,67.91,69.04
2016-03-16,69.13,71.61,68.74,71.48
2016-03-17,71.35,71.4,70.13,70.66
2016-03-18,71.35,71.4,69.83,70.39
2016-03-21,70.57,71.57,70.13,70.61
2016-03-22,70.83,71.48,70.35,70.48
2016-03-23,70.79,70.92,70.44,70.44
2016-03-24,70.44,70.66,69.7,70.13
2016-03-25,70.18,70.52,70.09,70.22
2016-03-28,70.31,70.52,68.83,69.0
2016-03-29,69.22,69.87,68.61,68.74
2016-03-30,68.74,70.96,68.7,70.7
2016-03-31,70.96,71.18,69.74,70.05
2016-04-01,70.44,70.96,69.57,70.83
2016-04-05,70.22,71.26,69.96,71.13
2016-04-06,70.57,71.18,70.48,70.79
2016-04-07,71.05,71.18,69.87,70.09
2016-04-08,69.65,70.57,69.57,70.35
2016-04-11,70.35,72.14,70.31,71.0
2016-04-12,71.44,71.44,70.18,70.92
2016-04-13,71.35,72.61,69.65,71.74
2016-04-14,71.83,72.61,71.26,71.66
2016-04-15,72.09,74.18,71.66,73.7
2016-04-18,72.96,75.18,72.79,74.27
2016-04-19,74.92,75.01,74.09,74.49
2016-04-20,74.49,75.57,73.14,75.44
2016-04-21,75.18,78.06,74.75,77.01
2016-04-22,76.62,78.45,76.45,77.79
2016-04-25,77.27,78.19,75.79,77.93
2016-04-26,77.53,78.14,76.62,77.97
2016-04-27,77.93,78.14,77.53,77.84
2016-04-28,78.06,78.06,76.92,77.84
2016-04-29,77.79,78.01,77.19,77.27
2016-05-03,77.45,77.71,76.45,77.05
2016-05-04,77.05,77.1,76.58,76.84
2016-05-05,76.84,77.05,76.01,76.71
2016-05-06,76.71,76.84,75.31,75.4
2016-05-09,75.44,75.97,74.92,75.31
2016-05-10,74.49,75.79,73.92,74.18
2016-05-11,74.27,75.4,74.27,74.66
2016-05-12,74.09,76.53,74.09,76.01
2016-05-13,75.79,76.71,75.49,76.49
2016-05-16,76.4,76.79,76.1,76.18
2016-05-17,76.14,76.31,75.71,76.1
2016-05-18,75.79,77.79,75.71,77.58
2016-05-19,77.23,77.75,76.92,77.53
2016-05-20,77.32,78.06,77.05,77.84
2016-05-23,77.84,78.23,76.1,76.27
2016-05-24,76.23,76.23,75.4,75.44
2016-05-25,76.58,76.58,75.92,76.4
2016-05-26,76.18,77.49,76.18,77.01
2016-05-27,77.36,77.36,76.71,76.88
2016-05-30,77.27,77.79,76.71,77.66
2016-05-31,77.84,78.49,77.53,78.36
2016-06-01,78.75,78.75,77.19,77.62
2016-06-02,77.58,77.84,76.88,77.19
2016-06-03,77.49,77.62,77.1,77.4
2016-06-06,77.19,77.62,76.45,76.79
2016-06-07,77.32,77.79,76.58,77.49
2016-06-08,77.27,77.66,76.84,77.36
2016-06-13,76.53,77.45,75.27,75.4
2016-06-14,75.44,76.18,75.27,75.66
2016-06-15,75.1,76.01,75.1,75.71
2016-06-16,75.14,76.01,75.14,75.75
2016-06-17,75.66,76.92,75.62,76.18
2016-06-20,76.71,76.75,75.84,76.23
2016-06-21,76.31,77.05,76.18,76.36
2016-06-22,76.18,76.62,76.01,76.18
2016-06-23,76.27,76.31,75.05,75.14
2016-06-24,75.14,75.66,74.79,75.1
2016-06-27,75.1,75.44,74.79,75.23
2016-06-28,75.1,75.4,74.92,75.27
2016-06-29,75.36,76.14,75.18,75.97
2016-06-30,76.05,76.4,75.71,76.18
2016-07-01,76.18,76.88,76.14,76.75
2016-07-04,76.75,78.01,76.75,77.14
2016-07-05,77.45,77.45,75.97,76.45
2016-07-06,76.31,76.36,75.36,75.84
2016-07-07,75.79,76.27,75.53,76.23
2016-07-08,76.18,76.23,75.53,75.71
2016-07-11,76.14,76.4,75.75,76.1
2016-07-12,76.1,77.27,76.01,77.1
2016-07-13,77.6,78.77,77.1,77.23
2016-07-14,77.32,77.73,77.01,77.42
2016-07-15,77.37,77.78,77.37,77.64
2016-07-18,77.69,79.23,77.6,78.19
2016-07-19,78.19,78.5,77.42,77.55
2016-07-20,77.46,77.64,77.1,77.32
2016-07-21,77.32,78.23,77.32,78.09
2016-07-22,78.14,78.14,77.14,77.37
2016-07-25,77.42,77.82,77.05,77.55
2016-07-26,77.23,77.91,77.23,77.78
2016-07-27,77.91,78.73,76.51,78.68
2016-07-28,77.87,78.32,77.42,77.64
2016-07-29,77.69,78.05,77.19,77.73
2016-08-01,77.69,78.09,77.46,77.82
2016-08-02,77.96,78.14,77.55,77.69
2016-08-03,77.37,77.73,77.05,77.32
2016-08-04,77.51,77.55,76.92,77.28
2016-08-05,77.28,77.69,77.23,77.46
2016-08-08,77.64,77.69,77.32,77.6
2016-08-09,77.6,77.91,77.46,77.78
2016-08-10,77.78,78.32,77.69,78.28
2016-08-11,78.37,80.95,78.19,79.05
2016-08-12,79.32,81.54,79.14,81.49
2016-08-15,81.99,86.02,81.63,83.44
2016-08-16,84.44,85.48,82.08,82.94
2016-08-17,83.49,84.62,82.94,83.35
2016-08-18,83.03,84.48,82.13,82.58
2016-08-19,83.08,84.93,82.94,84.35
2016-08-22,84.35,85.16,83.85,84.66
2016-08-23,84.3,86.07,83.89,84.53
2016-08-24,84.53,84.71,83.49,84.35
2016-08-25,84.12,84.44,82.4,83.85
2016-08-26,83.76,84.26,83.53,84.03
2016-08-29,83.62,83.71,81.67,82.76
2016-08-30,82.62,83.89,82.58,83.53
2016-08-31,83.17,84.98,83.17,84.39
2016-09-01,84.26,85.07,84.03,84.35
2016-09-02,83.89,84.8,83.71,84.62
2016-09-05,84.62,85.25,84.12,84.93
2016-09-06,84.93,85.07,83.49,83.85
2016-09-07,83.85,84.35,83.35,84.07
2016-09-08,84.16,84.39,83.71,83.94
2016-09-09,83.89,84.12,82.94,83.03
2016-09-12,82.26,82.35,80.68,81.08
2016-09-13,81.13,81.9,81.08,81.13
2016-09-14,81.49,81.49,79.18,79.45
2016-09-19,79.5,80.99,79.5,80.68
2016-09-20,80.63,80.86,80.04,80.36
2016-09-21,80.4,81.31,80.4,80.99
2016-09-22,81.49,82.31,80.99,81.4
2016-09-23,81.49,81.95,81.22,81.45
2016-09-26,81.13,81.95,80.86,81.54
2016-09-27,81.4,81.99,81.27,81.85
2016-09-28,81.81,81.81,80.77,81.04
2016-09-29,81.36,81.85,81.17,81.54
2016-09-30,81.36,81.99,81.31,81.54
2016-10-10,81.67,83.26,81.67,82.9
2016-10-11,83.03,83.76,82.72,83.03
2016-10-12,82.81,82.94,81.99,82.22
2016-10-13,82.22,82.49,81.76,81.95
2016-10-14,81.99,82.22,81.54,81.99
2016-10-17,81.85,81.99,80.77,80.9
2016-10-18,80.9,81.49,80.81,81.22
2016-10-19,81.22,81.76,80.77,80.99
2016-10-20,81.08,81.45,80.77,81.04
2016-10-21,81.13,81.22,80.72,81.13
2016-10-24,81.22,83.44,80.9,82.94
2016-10-25,82.94,83.62,81.95,82.13
2016-10-26,82.08,82.22,81.31,81.4
2016-10-27,81.81,81.81,80.5,80.68
2016-10-28,80.63,81.76,80.63,81.08
2016-10-31,80.95,81.36,80.27,80.9
2016-11-01,80.95,81.49,80.59,81.45
2016-11-02,80.9,81.27,80.45,80.81
2016-11-03,80.77,81.4,80.59,81.22
2016-11-04,81.08,81.54,80.95,81.13
2016-11-07,81.13,81.22,80.86,81.04
2016-11-08,81.17,81.81,81.04,81.49
2016-11-09,81.54,81.9,80.5,81.04
2016-11-10,81.31,82.04,81.27,81.54
2016-11-11,81.31,81.9,81.22,81.63
2016-11-14,81.54,82.67,81.31,81.72
2016-11-15,81.99,82.62,81.67,82.35
2016-11-16,82.58,82.85,81.76,82.08
2016-11-17,82.04,82.17,81.58,82.08
2016-11-18,82.08,82.26,81.67,81.99
2016-11-21,81.9,84.62,81.9,83.08
2016-11-22,83.21,83.76,82.81,83.21
2016-11-23,83.35,85.61,83.21,85.34
2016-11-24,85.03,85.93,84.3,84.89
2016-11-25,85.16,86.16,84.53,86.02
2016-11-28,86.52,86.97,83.89,84.48
2016-11-29,84.48,84.98,83.85,84.93
2016-11-30,84.98,85.25,83.67,84.03
2016-12-01,84.03,84.44,83.39,83.76
2016-12-02,83.94,83.98,82.62,83.76
2016-12-05,83.3,84.57,83.08,84.53
2016-12-06,84.53,85.07,84.12,84.26
2016-12-07,84.48,84.75,84.16,84.35
2016-12-08,84.57,85.52,84.35,84.98
2016-12-09,84.98,87.61,84.93,86.97
2016-12-12,86.79,89.01,85.61,87.2
2016-12-13,86.47,86.97,85.21,85.52
2016-12-14,85.16,86.7,85.16,85.25
2016-12-15,84.84,84.84,82.44,82.62
2016-12-16,82.62,83.35,82.08,82.35
2016-12-19,82.22,82.35,81.22,81.58
2016-12-20,81.49,81.49,80.18,80.59
2016-12-21,80.77,81.45,80.5,80.68
2016-12-22,80.86,80.86,79.95,80.27
2016-12-23,80.5,80.5,79.45,79.73
2016-12-26,79.54,80.5,78.77,80.4
2016-12-27,80.31,80.72,79.95,80.22
2016-12-28,80.27,80.5,79.23,79.82
2016-12-29,79.73,79.82,78.96,79.23
2016-12-30,79.41,79.77,79.14,79.73
2017-01-03,79.73,81.45,79.59,81.36
2017-01-04,81.08,82.04,80.86,81.63
2017-01-05,81.76,82.49,81.67,81.99
2017-01-06,81.99,82.26,81.36,81.36
2017-01-09,81.76,82.13,81.13,81.27
2017-01-10,81.31,81.95,81.13,81.27
2017-01-11,81.67,81.85,81.22,81.36
2017-01-12,81.31,82.13,81.27,81.54
2017-01-13,81.54,83.26,81.45,82.53
2017-01-16,82.35,84.21,82.26,84.16
2017-01-17,83.8,84.21,83.49,83.58
2017-01-18,83.76,84.3,83.67,84.21
2017-01-19,84.03,84.89,83.85,83.89
2017-01-20,83.98,84.48,83.67,84.21
2017-01-23,84.62,84.98,83.39,83.8
2017-01-24,84.21,85.52,83.8,85.48
2017-01-25,85.21,85.84,84.62,85.52
2017-01-26,85.61,87.2,85.25,86.07
2017-02-03,86.43,86.43,84.53,84.71
2017-02-06,85.52,85.61,83.98,84.35
2017-02-07,84.39,84.62,84.03,84.12
2017-02-08,84.03,84.26,83.71,84.26
2017-02-09,84.21,85.75,84.21,84.84
2017-02-10,85.43,85.93,84.84,85.61
2017-02-13,85.61,86.47,85.57,85.93
2017-02-14,86.07,86.2,85.21,85.48
2017-02-15,85.93,87.11,85.61,86.66
2017-02-16,86.93,87.61,86.25,86.66
2017-02-17,86.93,87.11,85.98,86.16
2017-02-20,86.2,88.33,85.98,87.88
2017-02-21,88.02,89.74,87.83,87.92
2017-02-22,88.02,88.65,87.43,87.88
2017-02-23,87.92,88.06,87.29,87.79
2017-02-24,87.79,88.33,87.29,88.02
2017-02-27,87.79,88.65,87.24,87.92
2017-02-28,87.88,88.69,87.7,88.06
2017-03-01,88.11,88.38,87.34,87.61
2017-03-02,87.79,88.11,86.38,86.52
2017-03-03,86.38,86.84,85.84,86.11
2017-03-06,86.11,87.83,86.07,86.34
2017-03-07,86.52,87.38,85.93,87.15
2017-03-08,86.61,87.65,86.43,87.38
2017-03-09,87.2,87.2,85.7,86.29
2017-03-10,86.16,86.29,85.3,85.66
2017-03-13,85.57,86.29,85.21,86.2
2017-03-14,86.25,86.93,86.16,86.52
2017-03-15,86.52,86.66,85.89,86.11
2017-03-16,86.52,87.2,86.16,86.34
2017-03-17,86.84,87.02,85.07,85.21
2017-03-20,85.57,85.84,84.3,84.98
2017-03-21,84.93,85.3,84.48,84.98
2017-03-22,84.89,84.93,83.71,83.89
2017-03-23,83.89,85.21,83.71,84.44
2017-03-24,85.03,85.12,84.39,85.07
2017-03-27,85.12,87.52,85.12,86.52
2017-03-28,87.2,87.47,85.66,85.93
2017-03-29,86.02,86.79,85.98,86.47
2017-03-30,86.47,86.75,85.89,86.16
2017-03-31,86.16,87.2,86.16,86.84
2017-04-05,87.06,87.38,86.11,86.38
2017-04-06,86.29,86.57,85.75,86.25
2017-04-07,86.29,86.43,85.25,85.57
2017-04-10,85.75,85.93,84.71,85.66
2017-04-11,85.66,86.29,85.52,86.16
2017-04-12,86.16,86.61,85.61,86.29
2017-04-13,86.25,86.29,85.39,85.7
2017-04-14,85.66,85.8,84.48,85.25
2017-04-17,85.03,85.61,84.26,85.52
2017-04-18,85.16,85.39,84.26,84.26
2017-04-19,84.16,84.93,83.35,83.62
2017-04-20,84.21,84.26,83.26,83.3
2017-04-21,83.8,85.75,83.3,85.16
2017-04-24,85.57,86.11,85.16,85.66
2017-04-25,85.84,86.34,85.07,85.89
2017-04-26,85.93,86.88,85.66,86.57
2017-04-27,86.11,86.43,85.3,85.98
2017-04-28,86.52,87.15,86.11,86.66
2017-05-02,86.7,87.02,85.8,86.11
2017-05-03,86.02,86.2,85.39,85.75
2017-05-04,85.84,85.93,84.53,84.93
2017-05-05,85.12,85.34,83.98,85.16
2017-05-08,84.57,85.43,84.48,85.12
2017-05-09,85.16,85.39,84.89,85.12
2017-05-10,85.39,86.88,85.21,86.16
2017-05-11,86.47,88.11,86.07,87.24
2017-05-12,87.2,92.32,86.93,92.14
2017-05-15,92.64,95.58,92.5,93.63
2017-05-16,93.09,93.95,92.14,92.82
2017-05-17,92.23,93.0,90.87,91.46
2017-05-18,90.64,92.05,90.64,91.73
2017-05-19,91.37,93.27,91.1,93.0
2017-05-22,92.68,95.81,92.68,94.63
2017-05-23,94.58,99.66,94.58,98.89
2017-05-24,98.84,100.83,97.57,99.25
2017-05-25,98.8,104.23,98.75,103.96
2017-05-26,104.14,104.46,101.65,102.56
2017-05-31,101.7,104.01,100.47,101.56
2017-06-01,101.15,102.6,100.7,102.33
2017-06-02,102.83,103.05,99.97,100.38
2017-06-05,99.34,100.43,97.84,99.57
2017-06-06,99.66,100.25,98.12,99.34
2017-06-07,99.75,102.28,99.43,102.01
2017-06-08,101.24,103.19,99.57,103.01
2017-06-09,103.05,105.55,102.47,103.78
2017-06-12,103.46,105.36,102.65,103.46
2017-06-13,103.73,104.1,101.02,101.88
2017-06-14,101.88,102.39,99.39,99.77
2017-06-15,99.77,101.36,97.9,98.04
2017-06-16,97.94,98.78,97.15,97.47
2017-06-19,97.99,99.77,97.57,99.11
2017-06-20,99.77,100.89,97.99,98.74
2017-06-21,99.72,100.0,97.61,99.82
2017-06-22,99.53,108.81,99.3,106.47
2017-06-23,105.9,108.11,104.36,107.87
2017-06-26,108.11,111.99,107.68,107.92
2017-06-27,107.45,115.13,106.47,114.1
2017-06-28,112.93,114.66,111.48,111.48
2017-06-29,112.42,114.01,110.87,113.12
2017-06-30,112.42,113.26,111.01,111.9
2017-07-03,111.48,111.48,109.28,110.17
2017-07-04,110.12,110.54,106.89,107.73
2017-07-05,107.64,112.65,107.03,111.95
2017-07-06,111.06,113.07,109.6,112.23
2017-07-07,111.48,111.95,107.97,108.95
