date,open,high,low,close
2019-01-18,77.16,77.16,74.0,75.4
2019-01-21,75.03,75.63,74.26,75.24
2019-01-22,75.0,75.67,74.03,74.27
2019-01-23,74.26,75.66,74.01,75.44
2019-01-24,75.0,75.86,74.7,75.17
2019-01-25,75.64,78.79,75.17,77.44
2019-01-28,78.1,78.26,76.02,76.07
2019-01-29,76.26,77.39,74.1,76.68
2019-01-30,74.33,77.36,73.61,76.2
2019-01-31,76.27,77.77,76.05,76.12
2019-02-01,76.67,79.17,76.2,78.4
2019-02-11,78.99,81.38,78.98,81.0
2019-02-12,80.5,81.6,80.03,81.0
2019-02-13,80.8,83.57,80.37,81.7
2019-02-14,81.5,88.88,81.35,84.72
2019-02-15,84.4,86.0,82.4,82.42
2019-02-18,83.15,84.88,82.56,84.46
2019-02-19,84.66,84.78,81.8,82.29
2019-02-20,82.8,84.5,82.1,83.17
2019-02-21,82.7,84.87,82.3,83.33
2019-02-22,83.0,85.3,82.11,84.37
2019-02-25,85.77,91.66,85.77,91.32
2019-02-26,90.0,90.8,87.68,88.5
2019-02-27,87.7,89.39,85.3,86.05
2019-02-28,86.01,89.18,86.01,87.7
2019-03-01,91.1,92.88,89.4,90.03
2019-03-04,91.5,95.16,90.73,92.39
2019-03-05,92.38,92.98,91.2,92.6
2019-03-06,93.12,93.8,89.38,91.2
2019-03-07,90.85,90.85,86.68,87.89
2019-03-08,86.0,88.3,84.72,84.97
2019-03-11,84.73,88.18,84.55,87.92
2019-03-12,91.6,93.85,89.21,91.07
2019-03-13,90.99,90.99,87.71,88.08
2019-03-14,87.98,90.48,87.32,88.95
2019-03-15,90.01,91.4,88.97,89.83
2019-03-18,89.89,90.0,87.9,89.28
2019-03-19,89.15,91.88,88.0,88.6
2019-03-20,88.5,88.5,85.82,87.17
2019-03-21,87.0,88.4,85.95,87.12
2019-03-22,87.12,87.12,85.21,86.58
2019-03-25,87.97,90.58,87.02,89.0
2019-03-26,88.02,88.49,84.9,85.3
2019-03-27,85.5,86.54,82.3,83.41
2019-03-28,83.34,84.36,82.1,83.2
2019-03-29,83.42,85.0,82.65,85.0
2019-04-01,85.16,86.96,85.0,86.35
2019-04-02,86.35,86.43,84.33,84.98
2019-04-03,84.8,85.2,83.88,84.48
2019-04-04,84.63,85.16,84.0,84.17
2019-04-08,84.71,84.9,81.1,82.29
2019-04-09,84.76,85.25,82.9,83.91
2019-04-10,83.81,83.81,81.7,82.24
2019-04-11,82.25,82.6,80.58,80.72
2019-04-12,80.92,82.61,80.91,81.98
2019-04-15,82.8,83.01,80.95,80.97
2019-04-16,80.5,82.27,80.37,82.27
2019-04-17,83.5,86.28,83.5,86.11
2019-04-18,86.12,86.3,84.42,84.65
2019-04-19,84.52,84.99,82.9,83.2
2019-04-22,83.21,83.6,81.03,81.23
2019-04-23,80.5,80.65,75.01,78.17
2019-04-24,78.18,79.86,77.4,79.78
2019-04-25,78.59,80.86,78.1,79.1
2019-04-26,79.0,80.35,78.98,79.35
2019-04-29,80.99,81.37,79.15,79.78
2019-04-30,79.8,80.58,79.15,79.76
2019-05-06,76.87,77.66,75.06,75.7
2019-05-07,76.0,77.42,75.62,75.85
2019-05-08,74.9,76.17,73.7,74.61
2019-05-09,74.0,75.09,72.63,72.7
2019-05-10,73.48,74.49,70.72,74.1
2019-05-13,73.05,73.26,71.26,71.59
2019-05-14,71.92,73.2,71.91,72.16
2019-05-15,72.5,75.15,72.5,74.98
2019-05-16,74.8,74.84,73.9,74.33
2019-05-17,74.71,74.71,71.92,72.25
2019-05-20,71.37,72.08,67.89,69.69
2019-05-21,70.22,71.18,69.88,70.15
2019-05-22,70.72,70.92,69.25,69.37
2019-05-23,68.8,69.25,67.3,67.48
2019-05-24,67.82,68.2,66.99,67.85
2019-05-27,67.99,69.64,67.68,69.2
2019-05-28,69.2,71.88,68.8,71.88
2019-05-29,70.21,71.29,70.05,70.57
2019-05-30,70.49,70.49,68.9,69.81
2019-05-31,70.3,70.47,69.36,69.44
2019-06-03,68.6,69.67,68.0,68.16
2019-06-04,68.4,68.4,66.8,66.87
2019-06-05,67.37,69.35,67.36,69.07
2019-06-06,68.81,68.89,66.66,66.94
2019-06-10,67.85,70.27,66.91,67.6
2019-06-11,64.02,68.94,64.0,68.19
2019-06-12,67.27,69.5,67.27,68.65
2019-06-13,68.6,72.26,67.9,71.01
2019-06-14,71.07,74.18,70.8,72.18
2019-06-17,72.25,73.83,71.1,71.96
2019-06-18,71.9,72.38,70.4,71.05
2019-06-19,72.98,73.24,69.12,69.68
2019-06-20,69.68,70.24,68.25,69.06
2019-06-21,71.0,71.0,68.85,69.09
2019-06-24,69.09,69.13,67.91,68.86
2019-06-25,68.84,69.2,67.81,68.83
2019-06-26,68.44,70.56,68.29,69.98
2019-06-27,69.82,70.71,69.45,69.93
2019-06-28,68.9,69.43,68.0,68.88
2019-07-01,70.0,71.0,69.31,70.32
2019-07-02,70.28,72.38,69.96,71.04
2019-07-03,70.51,73.01,70.28,71.8
2019-07-04,71.99,72.28,70.55,71.05
2019-07-05,71.1,71.5,70.02,71.08
2019-07-08,70.53,70.53,67.89,68.86
2019-07-09,68.88,70.89,68.5,70.86
2019-07-10,71.1,73.47,71.0,72.25
2019-07-11,73.5,73.52,71.9,72.42
2019-07-12,72.79,74.23,72.51,73.88
2019-07-15,74.51,74.58,73.0,73.66
2019-07-16,73.41,73.66,71.31,72.82
2019-07-17,72.45,73.84,72.28,72.99
2019-07-18,72.46,72.8,71.33,71.5
2019-07-19,71.71,72.95,71.57,72.5
2019-07-22,72.64,73.74,71.65,73.22
2019-07-23,73.54,77.1,72.76,76.02
2019-07-24,76.35,77.08,75.55,75.83
2019-07-25,75.85,76.9,75.45,75.96
2019-07-26,75.51,77.92,75.51,76.81
2019-07-29,76.67,77.55,76.16,76.83
2019-07-30,77.05,78.64,76.29,77.91
2019-07-31,77.75,77.75,76.15,76.15
2019-08-01,76.05,77.08,75.43,75.95
2019-08-02,74.14,75.75,73.89,75.43
2019-08-05,74.85,75.35,73.02,73.14
2019-08-06,70.94,72.83,70.65,72.29
2019-08-07,72.64,74.7,72.58,73.47
2019-08-08,74.15,74.33,72.94,73.22
2019-08-09,74.12,74.12,71.65,72.07
2019-08-12,71.95,73.54,71.67,73.51
2019-08-13,72.96,74.44,72.72,73.61
2019-08-14,74.15,75.24,73.64,73.64
2019-08-15,72.09,74.35,71.85,74.32
2019-08-16,74.15,74.35,73.17,73.36
2019-08-19,73.84,76.35,73.36,76.35
2019-08-20,76.33,76.5,75.31,75.58
2019-08-21,75.37,77.1,75.37,75.95
2019-08-22,76.15,76.15,75.15,75.75
2019-08-23,75.74,75.74,72.06,74.05
2019-08-26,73.03,73.87,72.64,72.91
2019-08-27,73.5,74.68,73.25,73.44
2019-08-28,74.32,74.42,72.5,72.66
2019-08-29,72.65,72.67,71.17,71.22
2019-08-30,71.6,73.02,70.7,72.41
2019-09-02,72.33,73.28,72.03,73.1
2019-09-03,72.85,73.04,70.98,71.34
2019-09-04,71.02,71.52,70.04,71.32
2019-09-05,71.35,72.53,71.35,71.44
2019-09-06,71.59,72.44,71.59,72.0
2019-09-09,72.65,77.15,72.2,77.15
2019-09-10,77.48,77.9,76.6,77.37
2019-09-11,78.05,81.24,77.51,77.92
2019-09-12,78.35,79.86,77.45,78.15
2019-09-16,79.15,79.46,76.47,76.85
2019-09-17,76.73,76.73,74.36,74.67
2019-09-18,75.2,75.61,74.6,74.74
2019-09-19,74.74,76.15,74.74,75.53
2019-09-20,75.67,76.27,74.75,75.01
2019-09-23,75.02,75.03,72.44,73.13
2019-09-24,73.28,74.07,72.2,72.87
2019-09-25,72.74,73.92,71.99,73.1
2019-09-26,73.34,73.49,71.16,71.59
2019-09-27,71.59,72.03,71.2,71.6
2019-09-30,71.94,72.21,71.3,71.64
2019-10-08,71.75,72.12,70.34,70.4
2019-10-09,70.15,70.17,68.51,69.24
2019-10-10,70.21,71.78,69.9,71.04
2019-10-11,71.31,72.28,70.47,71.6
2019-10-14,72.04,72.14,70.64,70.99
2019-10-15,70.99,72.24,70.8,71.11
2019-10-16,71.15,71.47,69.64,69.83
2019-10-17,69.84,70.11,69.03,69.44
2019-10-18,69.74,70.46,69.5,70.23
2019-10-21,70.42,70.42,69.14,69.78
2019-10-22,70.14,71.06,70.14,70.86
2019-10-23,70.84,71.29,70.19,70.9
2019-10-24,71.07,72.09,71.02,71.77
2019-10-25,71.84,71.89,70.7,71.16
2019-10-28,70.19,70.96,69.82,70.95
2019-10-29,71.03,71.03,69.27,69.42
2019-10-30,69.14,69.86,68.51,69.66
2019-10-31,69.52,69.97,68.81,68.84
2019-11-01,68.65,69.54,68.55,69.47
2019-11-04,69.74,70.13,69.24,70.07
2019-11-05,70.45,74.5,70.07,73.62
2019-11-06,76.42,79.03,75.5,76.05
2019-11-07,75.45,77.06,74.28,75.45
2019-11-08,76.05,77.35,75.15,75.77
2019-11-11,74.93,75.55,73.84,73.84
2019-11-12,74.15,75.45,73.69,74.6
2019-11-13,74.95,75.04,73.93,74.09
2019-11-14,74.55,75.0,73.95,74.25
2019-11-15,74.44,74.44,71.74,72.74
2019-11-18,73.02,73.33,72.29,73.01
2019-11-19,73.42,77.12,73.02,77.09
2019-11-20,76.98,78.25,76.35,76.45
2019-11-21,76.85,78.25,76.45,77.3
2019-11-22,82.16,84.77,79.62,80.66
2019-11-25,81.51,83.81,81.16,83.74
2019-11-26,83.15,89.78,82.06,88.17
2019-11-27,87.62,89.03,86.14,87.42
2019-11-28,86.87,89.78,86.32,87.58
2019-11-29,87.29,89.07,85.55,87.58
2019-12-02,88.37,88.49,85.97,87.27
2019-12-03,87.17,87.42,84.76,86.57
2019-12-04,86.53,88.93,85.35,86.87
2019-12-05,87.19,93.64,87.13,92.18
2019-12-06,91.88,93.57,91.28,93.18
2019-12-09,93.68,93.68,91.08,93.07
2019-12-10,92.18,94.63,91.48,93.53
2019-12-11,93.53,94.37,90.68,91.67
2019-12-12,91.64,93.08,89.4,89.88
2019-12-13,91.71,93.58,90.5,93.18
2019-12-16,92.72,93.05,91.46,92.48
2019-12-17,94.99,97.38,94.63,95.58
2019-12-18,94.65,94.69,92.35,93.37
2019-12-19,93.68,93.76,91.7,93.43
2019-12-20,93.42,95.07,92.89,92.96
2019-12-23,92.18,95.58,91.74,93.08
2019-12-24,93.38,100.29,93.38,99.7
2019-12-25,99.55,105.69,98.34,105.51
2019-12-26,105.21,107.19,102.88,105.33
2019-12-27,105.33,110.22,103.35,104.4
2019-12-30,106.78,110.72,105.21,110.22
2019-12-31,110.08,110.57,105.75,106.61
2020-01-02,107.42,109.06,105.91,107.73
2020-01-03,107.73,110.41,106.18,109.77
2020-01-06,111.52,114.72,108.01,109.3
2020-01-07,109.22,109.86,107.62,108.71
2020-01-08,109.22,111.72,107.31,109.82
2020-01-09,112.22,115.73,110.23,115.23
2020-01-10,114.42,114.42,111.9,113.53
2020-01-13,116.23,118.71,114.42,117.13
2020-01-14,119.74,120.99,115.41,115.93
2020-01-15,115.93,117.81,112.43,115.53
2020-01-16,116.23,116.73,114.07,116.63
2020-01-17,116.59,117.79,114.22,115.31
2020-01-20,115.22,125.33,113.12,123.44
2020-01-21,122.75,123.24,120.7,121.89
2020-01-22,121.89,134.08,119.61,134.08
2020-01-23,132.76,137.27,125.35,130.83
2020-02-03,126.81,143.76,126.75,135.63
2020-02-04,146.06,149.19,140.28,149.19
2020-02-05,158.48,164.11,156.61,164.11
2020-02-06,155.31,170.22,153.29,170.22
2020-02-07,166.33,169.66,159.26,160.51
2020-02-10,161.32,168.91,160.31,165.58
2020-02-11,167.53,168.33,157.91,158.71
2020-02-12,153.85,162.16,152.33,159.96
2020-02-13,156.3,159.69,153.99,156.65
2020-02-14,159.21,160.21,149.15,150.19
2020-02-17,149.29,156.47,149.17,154.4
2020-02-18,154.4,159.31,153.15,156.93
2020-02-19,165.32,165.42,153.19,153.5
2020-02-20,156.81,165.32,153.3,160.31
2020-02-21,158.11,162.82,155.52,160.21
2020-02-24,157.31,160.16,152.78,154.71
2020-02-25,150.03,165.82,149.13,162.17
2020-02-26,159.01,161.17,151.0,153.16
2020-02-27,155.4,156.97,149.09,149.77
2020-02-28,140.26,145.28,135.78,135.94
2020-03-02,139.07,142.23,135.21,140.26
2020-03-03,146.29,149.98,144.18,146.07
2020-03-04,144.27,146.17,140.05,143.98
2020-03-05,146.83,148.12,142.28,145.51
2020-03-06,142.29,147.59,141.78,143.8
2020-03-09,139.26,141.18,133.26,133.71
2020-03-10,133.87,141.97,133.27,140.81
2020-03-11,143.28,148.87,139.07,141.06
2020-03-12,136.47,137.04,131.58,134.46
2020-03-13,126.35,134.06,126.26,132.36
2020-03-16,128.25,129.13,119.12,119.29
2020-03-17,121.24,123.17,111.47,118.18
2020-03-18,119.13,123.74,116.23,117.58
2020-03-19,119.23,119.73,111.91,115.27
2020-03-20,118.23,119.93,113.44,116.09
2020-03-23,111.02,111.79,105.22,107.69
2020-03-24,110.82,113.1,107.21,111.79
2020-03-25,116.43,122.42,116.23,121.24
2020-03-26,119.24,122.59,118.53,119.86
2020-03-27,122.45,123.57,117.59,118.94
2020-03-30,116.23,120.88,110.92,119.54
2020-03-31,120.51,123.37,118.09,120.63
2020-04-01,123.34,125.81,119.31,120.64
2020-04-02,117.73,123.84,116.94,123.84
2020-04-03,124.89,125.25,120.04,121.24
2020-04-07,123.84,126.34,123.26,124.94
2020-04-08,124.14,125.74,122.84,123.24
2020-04-09,124.22,124.72,120.05,120.45
2020-04-10,121.39,123.31,118.16,118.69
2020-04-13,115.13,117.22,113.3,114.92
2020-04-14,118.23,126.41,117.73,126.41
2020-04-15,130.05,132.15,127.48,128.25
2020-04-16,128.52,133.97,127.07,133.21
2020-04-17,136.35,140.86,135.37,137.22
2020-04-20,136.67,137.02,132.14,134.77
2020-04-21,132.25,133.12,127.25,130.78
2020-04-22,127.58,132.56,127.55,131.11
2020-04-23,133.16,133.16,128.85,130.15
2020-04-24,130.26,136.27,130.26,131.95
2020-04-27,133.28,136.27,132.34,134.17
2020-04-28,137.27,140.38,131.88,138.57
2020-04-29,136.4,140.47,136.28,138.99
2020-04-30,144.28,148.8,144.28,144.66
2020-05-06,139.27,147.09,139.02,146.08
2020-05-07,146.59,147.49,141.28,143.48
2020-05-08,143.28,145.51,141.17,144.36
2020-05-11,144.48,146.27,135.33,137.89
2020-05-12,139.33,140.15,136.0,139.27
2020-05-13,137.6,139.92,137.15,138.53
2020-05-14,138.12,138.52,135.77,135.87
2020-05-15,140.21,147.98,139.23,145.77
2020-05-18,145.28,145.28,139.96,142.09
2020-05-19,143.48,146.09,142.8,143.54
2020-05-20,150.29,155.71,149.3,149.59
2020-05-21,152.11,153.85,146.87,147.75
2020-05-22,146.91,147.15,141.28,143.09
2020-05-25,142.96,144.69,140.83,144.58
2020-05-26,146.06,150.71,145.49,150.32
2020-05-27,150.25,155.3,150.19,151.8
2020-05-28,150.28,151.2,143.78,148.13
2020-05-29,147.29,148.12,144.78,145.82
2020-06-01,147.76,153.33,146.65,151.25
2020-06-02,154.3,155.19,147.27,149.75
2020-06-03,150.29,151.42,148.1,148.79
2020-06-04,150.32,154.66,149.11,150.52
2020-06-05,150.07,151.87,147.77,151.72
2020-06-08,154.27,155.08,150.98,151.92
2020-06-09,155.03,156.51,153.63,154.49
2020-06-10,160.45,160.45,154.03,157.22
2020-06-11,160.55,170.67,158.68,164.55
2020-06-12,160.73,163.06,159.43,159.85
2020-06-15,156.77,161.82,156.05,158.24
2020-06-16,161.56,163.84,158.56,160.55
2020-06-17,159.59,161.05,156.55,158.34
2020-06-18,158.34,160.12,156.54,159.5
2020-06-19,160.53,169.38,159.7,166.47
2020-06-22,166.32,171.89,165.07,165.57
2020-06-23,166.57,169.71,164.08,169.47
2020-06-24,171.11,174.18,169.88,172.09
2020-06-29,171.09,173.1,169.59,171.63
2020-06-30,173.6,180.09,173.6,174.96
2020-07-01,179.12,182.53,168.46,169.98
2020-07-02,172.59,172.77,165.08,167.78
2020-07-03,170.59,171.33,167.61,168.18
2020-07-06,168.78,180.62,168.17,178.41
2020-07-07,188.65,196.25,188.15,196.25
2020-07-08,198.67,199.51,190.64,198.25
2020-07-09,197.68,207.48,196.68,205.73
2020-07-10,203.68,207.87,201.29,204.6
2020-07-13,212.33,225.06,212.33,224.88
2020-07-14,214.74,221.46,209.58,216.7
2020-07-15,219.76,221.33,202.81,207.74
2020-07-16,208.72,213.61,197.08,197.45
2020-07-17,197.69,201.87,188.73,196.38
2020-07-20,204.79,211.84,199.78,206.01
2020-07-21,210.71,210.71,203.7,207.71
2020-07-22,205.71,211.92,203.73,208.61
2020-07-23,207.71,216.25,206.71,214.24
2020-07-24,209.72,210.62,196.53,199.37
2020-07-27,198.68,201.67,190.65,191.96
2020-07-28,196.73,201.19,196.18,198.2
2020-07-29,198.2,205.71,195.94,204.88
2020-07-30,205.71,207.69,203.1,206.06
2020-07-31,206.71,216.04,206.21,212.9
2020-08-03,214.62,216.54,210.77,216.34
2020-08-04,215.04,223.75,211.05,211.42
2020-08-05,211.47,213.53,207.26,211.08
2020-08-06,217.63,218.63,208.72,212.23
2020-08-07,209.72,215.04,202.81,204.99
2020-08-10,204.9,206.01,198.76,201.37
2020-08-11,201.44,205.31,198.81,199.1
2020-08-12,200.59,200.95,188.85,196.41
2020-08-13,201.49,202.68,195.14,196.67
2020-08-14,198.38,201.14,196.67,201.06
2020-08-17,200.69,201.06,194.87,197.3
2020-08-18,200.29,205.71,196.56,199.97
2020-08-19,198.48,198.48,190.66,190.85
2020-08-20,187.65,191.66,185.64,189.07
2020-08-21,192.02,194.61,190.66,192.89
2020-08-24,194.87,208.72,192.9,202.71
2020-08-25,202.71,206.71,199.65,200.61
2020-08-26,199.7,200.67,193.61,195.07
2020-08-27,203.2,209.22,199.69,205.66
2020-08-28,207.03,210.22,204.38,209.02
2020-08-31,210.38,211.49,205.72,207.06
2020-09-01,207.21,215.74,205.72,214.99
2020-09-02,214.1,214.87,208.72,212.04
2020-09-03,210.72,211.73,206.6,210.62
2020-09-04,202.92,206.37,201.27,204.96
2020-09-07,203.6,205.56,180.62,187.04
2020-09-08,185.64,188.65,180.13,187.54
2020-09-09,179.62,188.15,178.6,184.96
2020-09-10,185.64,190.15,185.14,185.6
2020-09-11,186.64,189.95,183.98,187.95
2020-09-14,191.16,195.65,190.66,193.45
2020-09-15,196.17,197.68,193.49,195.37
2020-09-16,197.47,197.58,191.16,192.92
2020-09-17,192.9,202.65,191.66,199.08
2020-09-18,199.6,200.69,195.9,198.71
2020-09-21,202.6,208.72,197.54,198.61
2020-09-22,200.69,204.9,198.61,201.19
2020-09-23,200.29,200.51,191.76,197.68
2020-09-24,194.32,196.48,190.77,191.48
2020-09-25,194.27,195.37,191.25,192.16
2020-09-28,194.12,197.63,192.47,193.58
2020-09-29,196.16,206.96,196.1,205.7
2020-09-30,206.01,211.74,204.5,209.92
2020-10-09,220.75,229.67,220.53,225.65
2020-10-12,228.79,235.81,228.08,235.59
2020-10-13,235.69,239.4,229.79,236.48
2020-10-14,237.82,244.84,235.61,238.12
2020-10-15,241.94,244.94,237.82,239.42
2020-10-16,240.33,240.83,225.08,228.89
2020-10-19,232.13,236.91,228.79,230.2
2020-10-20,231.43,242.43,229.73,242.43
2020-10-21,240.89,241.46,228.47,233.13
2020-10-22,230.99,234.61,227.78,232.68
2020-10-23,233.31,239.58,225.22,225.78
2020-10-26,226.75,234.44,220.09,233.95
2020-10-27,235.81,239.52,232.8,238.03
2020-10-28,228.44,246.32,227.44,241.09
2020-10-29,237.84,244.86,233.12,240.83
2020-10-30,241.85,257.49,239.12,248.02
2020-11-02,247.85,266.42,245.35,261.04
2020-11-03,260.9,260.9,248.03,256.9
2020-11-04,255.88,260.9,250.86,256.43
2020-11-05,261.9,269.43,261.86,269.43
2020-11-06,272.32,276.18,260.9,264.41
2020-11-09,268.92,273.84,262.0,267.35
2020-11-10,266.24,272.82,256.43,266.84
2020-11-11,265.02,268.4,251.71,251.71
2020-11-12,260.9,260.9,253.45,255.13
2020-11-13,259.01,261.67,253.87,254.08
2020-11-16,254.77,258.59,248.28,255.78
2020-11-17,258.19,260.9,247.35,251.54
2020-11-18,250.98,252.93,237.64,241.33
2020-11-19,241.84,244.39,237.93,242.94
2020-11-20,245.33,254.48,245.32,252.95
2020-11-23,252.95,260.6,250.96,253.87
2020-11-24,258.89,259.99,250.87,255.58
2020-11-25,257.49,257.77,245.24,247.07
2020-11-26,247.45,247.45,240.03,246.19
2020-11-27,246.27,249.63,238.82,242.84
2020-11-30,244.84,244.84,234.83,243.64
2020-12-01,239.62,247.5,238.82,247.02
2020-12-02,246.85,246.85,237.42,244.53
2020-12-03,244.53,247.82,239.19,246.84
2020-12-04,245.91,252.17,245.19,250.58
2020-12-07,251.77,265.74,251.77,262.36
