date,open,high,low,close
2016-05-05,88.72,89.18,88.13,88.5
2016-05-06,87.57,88.28,84.98,84.98
2016-05-09,83.86,86.44,83.48,84.98
2016-05-10,85.19,90.16,84.15,88.03
2016-05-11,88.37,92.75,88.07,91.71
2016-05-12,90.2,94.17,88.95,91.46
2016-05-13,91.08,92.83,89.45,89.83
2016-05-16,89.83,91.87,89.83,91.04
2016-05-17,90.41,91.04,88.95,89.16
2016-06-01,96.47,97.93,93.71,95.46
2016-06-02,94.84,95.55,93.38,94.21
2016-06-03,94.21,97.01,93.75,96.38
2016-06-06,96.47,100.35,96.05,99.1
2016-06-07,99.1,99.52,96.05,96.59
2016-06-08,96.05,96.05,93.96,94.71
2016-06-13,93.59,95.34,92.92,93.13
2016-06-14,93.13,94.75,92.33,94.3
2016-06-15,92.54,96.3,92.42,95.13
2016-06-16,94.55,94.84,92.63,93.38
2016-06-17,95.09,95.63,92.79,93.67
2016-06-20,92.96,96.17,92.75,95.88
2016-06-21,96.01,96.68,94.5,94.88
2016-06-22,94.42,96.17,94.13,95.88
2016-06-23,95.84,96.17,94.38,94.8
2016-06-24,94.96,97.01,93.96,95.34
2016-06-27,94.63,99.68,94.63,98.72
2016-06-28,98.22,98.22,95.92,97.51
2016-06-29,97.22,98.01,96.43,97.59
2016-06-30,97.89,99.31,97.01,99.06
2016-07-01,99.35,102.86,99.35,100.56
2016-07-04,100.27,104.74,99.93,102.1
2016-07-05,102.52,102.69,100.31,100.64
2016-07-06,100.43,102.15,99.64,101.81
2016-07-07,102.1,104.23,101.6,102.06
2016-07-08,102.81,103.36,100.43,100.85
2016-07-11,101.69,105.32,100.89,104.23
2016-07-12,104.61,114.67,104.32,114.67
2016-07-13,116.39,119.81,112.96,114.22
2016-07-14,113.42,115.47,111.79,112.92
2016-07-15,113.0,123.49,113.0,119.64
2016-07-18,118.56,122.32,116.97,118.85
2016-07-19,118.27,119.23,113.21,114.63
2016-07-20,114.8,116.01,112.8,114.01
2016-07-21,115.18,122.32,114.84,117.22
2016-07-22,117.35,118.18,112.75,113.92
2016-07-25,112.8,114.55,111.17,111.33
2016-07-26,111.46,115.38,110.25,115.01
2016-07-27,115.26,115.68,110.08,112.59
2016-07-28,112.59,118.52,111.92,116.01
2016-07-29,116.01,120.27,114.93,117.76
2016-08-01,117.1,119.35,114.88,115.93
2016-08-02,115.59,115.84,112.63,115.26
2016-08-03,114.51,117.26,113.88,116.97
2016-08-04,116.3,117.43,114.97,115.64
2016-08-05,115.47,118.85,115.09,116.8
2016-08-08,116.76,116.76,113.51,115.64
2016-08-09,116.47,117.14,114.13,116.22
2016-08-10,115.59,116.89,113.13,113.71
2016-08-11,113.84,115.22,113.42,113.76
2016-08-12,113.76,114.22,110.25,112.92
2016-08-15,112.96,117.05,111.29,116.6
2016-08-16,116.97,121.73,116.97,118.39
2016-08-17,119.44,121.52,118.06,118.73
2016-08-18,118.43,118.98,116.26,117.22
2016-08-19,116.68,118.1,115.59,116.35
2016-08-22,116.35,116.35,114.09,114.51
2016-08-23,114.84,117.26,114.42,115.38
2016-08-24,115.68,116.05,113.63,114.01
2016-08-25,113.8,115.8,112.75,114.84
2016-08-26,114.8,115.8,113.3,113.67
2016-08-29,113.51,114.13,112.25,112.96
2016-08-30,112.96,113.59,111.54,112.21
2016-08-31,112.96,115.59,112.88,114.42
2016-09-01,114.13,115.34,113.38,114.72
2016-09-02,116.01,117.22,112.38,113.25
2016-09-05,113.3,115.01,112.34,114.55
2016-09-06,114.01,114.59,112.34,114.05
2016-09-07,113.96,114.34,113.21,113.71
2016-09-08,113.71,114.63,113.13,113.63
2016-09-09,113.88,113.88,112.67,112.84
2016-09-12,111.67,111.67,109.04,109.79
2016-09-13,110.5,110.87,109.71,110.0
2016-09-14,109.45,109.45,105.15,106.07
2016-09-19,106.07,109.62,106.03,108.58
2016-09-20,108.91,108.91,107.49,108.2
2016-09-21,108.62,108.79,108.08,108.45
2016-09-22,109.0,109.96,108.29,109.2
2016-09-23,109.45,110.08,109.08,109.66
2016-09-26,109.62,109.87,108.58,108.66
2016-09-27,107.99,109.41,107.58,109.25
2016-09-28,109.58,110.25,109.08,109.37
2016-09-29,109.79,110.87,109.41,110.67
2016-09-30,111.04,113.46,110.71,112.8
2016-10-10,113.51,113.59,110.75,112.54
2016-10-11,112.34,113.34,111.42,112.75
2016-10-12,112.67,112.67,111.75,111.96
2016-10-13,112.21,112.21,109.79,109.83
2016-10-14,109.91,110.75,109.62,110.12
2016-10-17,110.58,110.79,109.45,109.71
2016-10-18,109.0,110.08,108.79,110.04
2016-10-19,110.08,110.21,108.91,109.16
2016-10-20,109.16,110.0,108.54,109.62
2016-10-21,109.33,110.79,109.25,110.16
2016-10-24,110.79,111.71,110.21,111.33
2016-10-25,111.33,112.25,110.79,111.92
2016-10-26,111.92,112.13,111.04,111.38
2016-10-27,111.33,111.5,110.25,111.42
2016-10-28,111.25,112.04,110.62,111.75
2016-10-31,112.17,113.55,111.38,113.38
2016-11-01,113.59,116.55,113.46,115.97
2016-11-02,115.72,115.72,114.01,114.76
2016-11-03,114.01,115.64,114.01,114.42
2016-11-04,114.01,115.09,112.67,112.71
2016-11-07,112.84,113.17,111.75,112.54
2016-11-08,112.88,115.26,112.88,114.42
2016-11-09,114.8,114.8,112.34,113.51
2016-11-10,114.01,115.84,114.01,115.13
2016-11-11,115.05,115.68,113.96,114.55
2016-11-14,115.09,115.38,112.67,113.17
2016-11-15,112.96,113.13,112.21,112.75
2016-11-16,112.75,113.05,112.17,112.5
2016-11-17,112.75,113.51,112.13,112.75
2016-11-18,112.84,113.67,112.46,113.3
2016-11-21,113.3,116.01,113.3,115.18
2016-11-22,115.3,116.01,114.42,114.59
2016-11-23,114.72,117.76,114.72,117.14
2016-11-24,116.09,123.19,115.64,121.02
2016-11-25,120.65,122.36,117.76,121.11
2016-11-28,122.57,127.33,120.27,125.78
2016-11-29,125.28,134.68,124.74,131.42
2016-11-30,129.83,130.75,125.87,126.45
2016-12-01,130.71,134.47,126.95,128.83
2016-12-02,129.46,129.46,123.36,124.74
2016-12-05,118.56,122.28,118.18,119.52
2016-12-06,120.35,122.86,120.23,120.56
2016-12-07,120.65,122.02,119.94,120.65
2016-12-08,121.27,122.57,120.69,121.57
2016-12-09,122.02,127.62,121.65,126.03
2016-12-12,125.07,125.28,121.86,122.32
2016-12-13,121.36,123.19,118.52,120.27
2016-12-14,120.48,121.61,118.6,118.6
2016-12-15,118.1,118.18,114.84,116.22
2016-12-16,116.51,121.94,116.51,121.94
2016-12-19,121.11,122.36,119.69,120.48
2016-12-20,120.44,121.23,117.01,117.89
2016-12-21,118.31,120.06,117.81,118.52
2016-12-22,118.35,119.44,117.18,118.52
2016-12-23,118.43,119.35,117.18,117.47
2016-12-26,117.35,118.39,116.55,118.22
2016-12-27,118.22,119.52,117.76,118.18
2016-12-28,118.18,118.47,116.51,117.22
2016-12-29,116.93,117.51,116.8,117.01
2016-12-30,117.14,118.27,116.51,117.64
2017-01-03,119.64,123.19,119.52,121.61
2017-01-04,121.65,125.2,121.65,124.57
2017-01-05,124.53,124.99,123.24,123.99
2017-01-06,123.99,123.99,121.94,122.73
2017-01-09,123.11,123.19,120.73,122.15
2017-01-10,121.11,122.82,121.11,121.86
2017-01-11,121.4,122.11,118.93,119.44
2017-01-12,119.44,120.48,117.68,117.76
2017-01-13,117.93,119.02,117.72,117.85
2017-01-16,117.85,119.52,116.05,117.97
2017-01-17,117.76,120.9,117.56,120.73
2017-01-18,120.1,123.28,120.1,121.69
2017-01-19,121.11,121.73,119.35,120.15
2017-01-20,120.02,122.57,119.94,122.02
2017-01-23,122.61,123.11,120.69,120.94
2017-01-24,120.98,122.36,120.27,121.52
2017-01-25,121.23,123.57,120.94,122.78
2017-01-26,122.98,125.87,122.98,124.86
2017-02-03,124.03,125.49,122.78,124.86
2017-02-06,124.86,127.2,124.7,125.24
2017-02-07,125.28,125.99,123.36,123.82
2017-02-08,123.82,125.57,123.53,124.78
2017-02-09,125.03,125.78,124.74,125.37
2017-02-10,125.7,127.29,125.24,125.78
2017-02-13,125.49,129.21,125.49,129.08
2017-02-14,129.46,130.67,127.79,128.16
2017-02-15,128.75,131.34,128.21,129.71
2017-02-16,129.46,134.05,129.17,133.76
2017-02-17,134.05,136.22,132.8,134.68
2017-02-20,134.76,139.77,134.39,136.06
2017-02-21,136.6,137.27,134.05,135.51
2017-02-22,135.18,139.15,134.93,138.02
2017-02-23,138.06,138.98,136.14,138.23
2017-02-24,137.73,137.89,134.39,135.18
2017-02-27,135.22,135.26,131.88,132.01
2017-02-28,132.17,133.97,131.8,133.05
2017-03-01,132.8,133.84,132.76,133.76
2017-03-02,133.76,134.3,131.04,131.5
2017-03-03,131.5,132.51,130.0,132.46
2017-03-06,131.63,138.23,131.63,137.35
2017-03-07,137.39,138.52,135.93,137.85
2017-03-08,138.56,140.23,136.97,138.98
2017-03-09,139.06,140.65,137.31,137.48
2017-03-10,137.31,143.24,136.85,142.9
2017-03-13,143.16,145.29,140.9,141.57
2017-03-14,141.74,142.65,139.4,142.07
2017-03-15,141.48,144.2,141.15,143.74
2017-03-16,144.12,145.16,141.23,141.9
2017-03-17,141.28,142.19,139.19,139.52
2017-03-20,139.73,141.03,137.81,139.81
2017-03-21,139.48,143.28,139.31,143.28
2017-03-22,142.49,143.74,141.9,143.49
2017-03-23,143.53,145.74,142.32,145.12
2017-03-24,145.16,148.92,144.53,145.83
2017-03-27,145.83,147.62,141.99,142.61
2017-03-28,142.4,143.24,140.61,141.78
2017-03-29,141.78,142.36,139.02,141.15
2017-03-30,140.94,141.4,137.02,138.35
2017-03-31,138.35,140.27,137.1,139.06
2017-04-05,138.77,139.98,136.97,138.6
2017-04-06,138.9,141.53,137.81,141.53
2017-04-07,141.32,142.49,140.15,140.52
2017-04-10,140.57,140.98,137.39,137.39
2017-04-11,137.1,138.06,133.01,135.3
2017-04-12,134.84,136.77,133.84,135.3
2017-04-13,135.1,138.31,135.01,137.64
2017-04-14,137.64,138.23,135.3,136.31
2017-04-17,136.22,139.27,135.68,138.56
2017-04-18,138.56,142.9,138.48,142.32
2017-04-19,141.69,143.03,140.52,142.95
2017-04-20,143.07,146.33,143.03,144.07
2017-04-21,143.11,144.28,141.57,142.95
2017-04-24,141.99,141.99,137.85,138.31
2017-04-25,138.65,143.24,137.85,142.99
2017-04-26,143.78,147.0,142.11,143.24
2017-04-27,143.24,143.24,139.27,142.15
2017-04-28,142.15,142.15,137.64,140.57
2017-05-02,138.69,145.83,138.44,145.83
2017-05-03,145.83,147.62,143.61,146.96
2017-05-04,147.21,148.58,146.29,147.41
2017-05-05,148.25,151.63,147.62,150.96
2017-05-08,150.71,152.38,146.29,149.0
2017-05-09,149.42,149.42,144.32,147.41
2017-05-10,148.02,151.84,147.24,151.07
2017-05-11,150.25,154.64,149.31,153.95
2017-05-12,154.59,156.23,151.76,153.65
2017-05-15,152.06,154.72,151.2,151.76
2017-05-16,148.45,152.53,147.07,151.8
2017-05-17,150.85,151.28,147.46,147.72
2017-05-18,147.24,150.68,146.99,148.19
2017-05-19,149.18,152.92,149.13,152.74
2017-05-22,151.63,156.01,151.63,155.62
2017-05-23,155.8,157.21,152.79,156.1
2017-05-24,155.41,156.78,153.22,155.19
2017-05-25,154.16,155.15,151.28,151.84
2017-05-26,151.76,154.46,151.76,153.3
2017-05-31,153.78,155.24,150.94,155.24
2017-06-01,155.41,157.6,154.72,156.87
2017-06-02,156.87,157.51,153.86,156.4
2017-06-05,155.97,158.25,155.58,156.4
2017-06-06,156.87,163.36,156.66,163.32
2017-06-07,163.32,168.13,162.5,166.33
2017-06-08,166.37,172.99,166.37,172.99
2017-06-09,173.59,176.47,170.92,173.2
2017-06-12,172.56,176.81,171.1,173.89
2017-06-13,173.89,174.92,171.7,172.6
2017-06-14,172.08,172.77,167.27,168.04
2017-06-15,168.69,172.04,167.66,170.62
2017-06-16,171.57,173.55,167.36,167.87
2017-06-19,170.19,174.28,169.85,173.37
2017-06-20,174.06,177.37,172.08,175.69
2017-06-21,176.98,183.9,174.49,183.9
2017-06-22,184.12,186.7,181.37,182.66
2017-06-23,183.73,191.55,181.63,191.17
2017-06-26,189.83,195.08,189.1,190.18
2017-06-27,190.82,190.91,185.06,189.1
2017-06-28,187.51,187.51,182.66,183.86
2017-06-29,183.86,185.88,182.87,185.49
2017-06-30,184.81,186.35,182.87,184.98
2017-07-03,184.16,184.16,178.62,179.65
2017-07-04,179.65,179.73,175.87,178.36
2017-07-05,177.93,184.63,177.5,184.55
2017-07-06,184.51,184.81,179.0,183.09
2017-07-07,181.07,182.57,177.33,178.92
2017-07-10,177.5,179.95,177.07,177.8
2017-07-11,177.93,186.1,177.93,184.59
2017-07-12,183.99,185.54,178.14,179.22
2017-07-13,178.36,183.13,177.71,180.47
2017-07-14,179.65,182.18,177.84,181.24
2017-07-17,180.94,182.66,174.06,179.05
2017-07-18,178.23,179.73,174.83,176.21
2017-07-19,177.07,180.21,175.91,177.16
